#doc name topic proportion ...
0	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p001.txt	16	0.5670108873297317	8	0.1602968199958925	11	0.041280957724440764	9	0.04008214368676301	1	0.02131586228289002	2	0.02131517239482037	15	0.02131204432128416	18	0.01869985475314836	10	0.015197411242672798	7	0.013877375143272622	12	0.013699114180784493	0	0.010631709908609354	4	0.009957210035464443	6	0.007505643642744484	5	0.007008040097383782	17	0.006837278617591224	14	0.0059523044477403225	19	0.005771885874531174	3	0.004977296118678342	20	0.003859133572539947	13	0.003411854629016217	
1	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p002.txt	2	0.4398368470716322	5	0.19534051415797976	12	0.09013735332263068	8	0.0742456004087806	11	0.06736500600050487	4	0.049309490966803315	16	0.040902575434335106	19	0.024700606965420195	9	0.010439552288728381	1	0.001232321474062955	15	0.0012321007484825583	18	0.0010810837613949246	10	8.78599044034183E-4	7	8.022845693842469E-4	0	6.146448242398228E-4	6	4.3391938430013604E-4	17	3.952795881671823E-4	14	3.4411709429173193E-4	3	2.8774950824958685E-4	20	2.2310583121638958E-4	13	1.9724755536128054E-4	
2	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p003.txt	2	0.4810636096001649	1	0.15852800450199264	18	0.15051480275236864	11	0.11244557673375329	8	0.048309153060762	15	0.016926776402684595	5	0.016125848891660865	7	0.008643762185166782	9	0.002244329005852386	10	8.509522627419193E-4	12	7.670577589534445E-4	0	5.953038618935002E-4	4	5.575364300522036E-4	6	4.2026528986687054E-4	17	3.8284136802847594E-4	14	3.3328879882588505E-4	19	3.2318657873974937E-4	16	2.818834190313043E-4	3	2.786949255300281E-4	20	2.1608538410510385E-4	13	1.9104078782546837E-4	
3	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p004.txt	11	0.31800420772152804	2	0.16448207247953608	5	0.16337659201636046	8	0.13179818460592915	9	0.0899424432476184	15	0.06678077302371295	12	0.05533686566860418	1	0.0016470295248265138	18	0.0014448964099906443	10	0.0011742703478481488	7	0.0010722740785583968	0	8.214887057572078E-4	4	7.693715926506397E-4	6	5.799444807048425E-4	17	5.283013937314177E-4	14	4.5992139731798387E-4	19	4.4598085327810877E-4	16	3.8898461759999403E-4	3	3.845846605909007E-4	20	2.9818671418816985E-4	13	2.636264596678486E-4	
4	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p005.txt	8	0.4852229524637245	2	0.3727070260942861	12	0.09816048173843608	9	0.020691257459618206	11	0.004730160595810513	1	0.002442468813570042	15	0.0024420313340991224	18	0.002142714727966515	10	0.0017413887608488715	7	0.0015901329982255805	0	0.0012182298582190522	4	0.0011409425834633046	6	8.600309140620016E-4	5	8.030132281276646E-4	17	7.834465981965276E-4	14	6.820422176469829E-4	19	6.613690338646939E-4	16	5.768462453923094E-4	3	5.703213121025487E-4	20	4.421971428242876E-4	13	3.9094587951507694E-4	
5	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p006.txt	2	0.3114794950520279	8	0.2550833547961342	11	0.21504941320480583	18	0.14248345785642574	5	0.02882377237193545	1	0.01619456316047566	15	0.016194181044344443	9	0.004011573519448915	10	0.0015210147686141621	7	0.0013889005308514953	12	0.001371059495145987	0	0.001064061999007426	4	9.965554841082902E-4	6	7.511933872338622E-4	17	6.843008712750393E-4	14	5.957292875565122E-4	19	5.776723099567439E-4	16	5.038459407729445E-4	3	4.981467424542931E-4	20	3.862367783669753E-4	13	3.414713990581974E-4	
6	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p007.txt	11	0.20868994555288184	2	0.16910752033340024	7	0.16812927798716362	8	0.15043035838740404	1	0.13215114835286176	12	0.13114936983133152	5	0.019399950700220228	9	0.005271728840709368	15	0.002803026693906436	18	0.0024594633557936244	10	0.0019988110361117547	0	0.0013983157235619857	4	0.0013096033916542708	6	9.871657157052237E-4	17	8.992602581838615E-4	14	7.828656887979295E-4	19	7.591364740328918E-4	16	6.621190324369175E-4	3	6.546295453317468E-4	20	5.075653117132869E-4	13	4.487377867973786E-4	
7	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p008.txt	2	0.5642766969192943	9	0.1514055939086016	18	0.14824265536230036	8	0.106841068169525	11	0.006106415118617178	1	0.0031531124975217525	15	0.0031525477320764367	10	0.002248051084366092	7	0.0020527870004195784	12	0.0020264180522071126	0	0.0015726775177080444	4	0.0014729032767524161	6	0.0011102595080509055	5	0.0010366523540514456	17	0.00101139275399945	14	8.804844624225873E-4	19	8.537963533317605E-4	16	7.446814040734655E-4	3	7.36258021720686E-4	20	5.708557381208456E-4	13	5.046927648389697E-4	
8	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p001.txt	16	0.7075050490674697	11	0.041280957724440764	9	0.04008214368676301	1	0.02131586228289002	2	0.02131517239482037	15	0.02131204432128416	8	0.019802658258154485	18	0.01869985475314836	10	0.015197411242672798	7	0.013877375143272622	12	0.013699114180784493	0	0.010631709908609354	4	0.009957210035464443	6	0.007505643642744484	5	0.007008040097383782	17	0.006837278617591224	14	0.0059523044477403225	19	0.005771885874531174	3	0.004977296118678342	20	0.003859133572539947	13	0.003411854629016217	
9	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p002.txt	2	0.712618148787657	11	0.16166208475520658	15	0.06985487097565317	3	0.022949447749237416	9	0.006323323322467285	1	0.003362771466647184	8	0.0031240497461714023	18	0.0029500724465089884	10	0.002397530074811231	7	0.0021892823543532944	12	0.0021611600635298395	0	0.001677249094963396	4	0.001570840595153867	6	0.0011840836624705832	5	0.0011055821699278861	17	0.001078642990821358	14	9.390302532459627E-4	19	9.10567579675027E-4	16	7.941972826308067E-4	20	6.088134785020793E-4	13	5.382511503657685E-4	
