#doc name topic proportion ...
0	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p001.txt	5	0.3973239739811973	11	0.14792636880755353	22	0.14691105427754544	23	0.046361924200946675	13	0.02621231044772674	2	0.02589600357062166	4	0.022770974689627434	21	0.020624791713894433	18	0.020448243679468417	20	0.01770414342137205	3	0.015236609547486773	12	0.014362081301024579	0	0.013349524202386	1	0.012803299925885006	10	0.012435239908678234	19	0.011336415145218694	8	0.008706526133663085	14	0.007028237698705891	6	0.006936485885072352	7	0.006508963529523441	9	0.005897243716144184	16	0.005569004774534418	17	0.004449401078098095	15	0.003201178363625574	
1	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p002.txt	8	0.40496580322495773	23	0.14036739334446088	11	0.11428230503365552	20	0.10624418818986005	7	0.07319888218738815	4	0.04993697058351187	10	0.04121041779266892	9	0.024629717132759757	3	0.0171176325877637	2	0.00968702830323212	0	0.008912582413975727	13	0.001617985052089479	21	0.001273089022888259	18	0.0012621913921263036	22	9.79686370832198E-4	12	8.86516009654802E-4	1	7.902984339671908E-4	19	6.997532814142047E-4	14	4.338260666382459E-4	6	4.2816258026770205E-4	16	3.4375323374033473E-4	17	2.7464440608812753E-4	5	2.5957693464650046E-4	15	1.9759642141227673E-4	
2	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p003.txt	8	0.29825322575352226	2	0.14257961890333481	21	0.1422644445177909	1	0.12612664533609386	4	0.11105248954223217	23	0.0811227522615211	19	0.055523310663974305	22	0.032289261495703735	13	0.0015672769495131795	18	0.0012226339620374357	20	0.001058559715692601	11	0.0010096900446171712	3	9.110218261808908E-4	12	8.587323507791814E-4	0	7.98189904361612E-4	10	7.435233498170321E-4	14	4.202298367726142E-4	6	4.1474384564372667E-4	7	3.891815841792286E-4	9	3.526058551918222E-4	16	3.329799115672226E-4	17	2.660369738390233E-4	5	2.514417211527183E-4	15	1.914036944814909E-4	
3	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p004.txt	23	0.3276841244211983	21	0.18522245410114158	8	0.14105863046032774	2	0.12088378067705448	19	0.1196843117633699	7	0.06530916474298361	11	0.012186682460702196	3	0.012050733233948242	13	0.00215946018659711	4	0.0018759511241988	18	0.0016845965638819743	20	0.0014585281573137212	22	0.0013075483672929172	12	0.001183197598246175	0	0.001099779665838926	1	0.0010547798333972573	10	0.0010244577847163025	14	5.790103670015287E-4	6	5.714515373827193E-4	9	4.8583519720894286E-4	16	4.5879374554024665E-4	17	3.665569466497897E-4	5	3.4644699282242685E-4	15	2.6372407118522537E-4	
4	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p005.txt	8	0.4161888527787669	21	0.24200994802524206	19	0.09718005236493694	2	0.067021135702716	20	0.06602300182038912	22	0.03386677982083903	16	0.03261147694894319	17	0.01650859738120137	23	0.005648949878505319	13	0.0031938283509813023	4	0.002774520189215788	18	0.002491507969947926	11	0.0020575665910250026	3	0.0018564985197562374	12	0.0017499419797345184	0	0.0016265673701186107	1	0.001560012894359515	10	0.0015151667706207507	14	8.563527760869005E-4	6	8.451733135125831E-4	7	7.930820252397161E-4	9	7.185472723142219E-4	5	5.123929742516345E-4	15	3.900462812953586E-4	
5	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p006.txt	23	0.2701864335493355	21	0.21160298852119375	2	0.12840227495757695	22	0.1133739269050594	8	0.1126106023800931	18	0.05801998996719875	3	0.029544003481338635	15	0.028261801329262013	11	0.015759427770918846	7	0.0146538173807576	13	0.0027925448082029673	4	0.0024259199613117285	20	0.0018861219385306375	12	0.001530073270425628	0	0.0014221998697022877	1	0.001364007526432923	10	0.001324796023417667	19	0.001207732043329261	14	7.487576776369069E-4	6	7.389828410647358E-4	9	6.282665297691921E-4	16	5.932973898274712E-4	17	4.7401971318148696E-4	5	4.480141644326131E-4	
6	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p007.txt	23	0.3725667736540537	8	0.16595696478335759	3	0.1302600716603259	20	0.09399569293596152	1	0.07500657787823634	11	0.057272460831653216	19	0.05649714241754111	10	0.020041572741548	13	0.0036615205822140653	2	0.0036173366044939116	4	0.0031808105076970503	21	0.002881016517597817	18	0.002856355041720312	22	0.0022170426150008187	12	0.002006196912401282	0	0.0018647557882117262	14	9.817538611036946E-4	6	9.689373200076841E-4	7	9.092179790773719E-4	9	8.237686368035189E-4	16	7.77917904072992E-4	17	6.215237553542143E-4	5	5.874258774200557E-4	15	4.471631941460505E-4	
7	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p008.txt	8	0.47431283684502923	21	0.29111700643606087	22	0.06417926215247363	23	0.04840096370223648	2	0.045189425188495655	12	0.022816611765471898	19	0.022341820351754856	13	0.004113269373881508	4	0.003573250553058303	18	0.003208764623940959	20	0.002778156892012963	11	0.002649899967537256	3	0.0023909483118037455	0	0.002094824459181788	1	0.0020091102451569435	10	0.0019513537952039325	14	0.0011028800737003907	6	0.0010884822614293382	7	0.001021394905080653	9	9.254030474080063E-4	16	8.738953717099329E-4	17	6.982057237248792E-4	5	6.599009391765659E-4	15	5.023330144701201E-4	
8	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p001.txt	5	0.6594030905222432	23	0.046361924200946675	13	0.02621231044772674	2	0.02589600357062166	4	0.022770974689627434	21	0.020624791713894433	18	0.020448243679468417	20	0.01770414342137205	11	0.016886810537030613	22	0.015871496007022538	3	0.015236609547486773	12	0.014362081301024579	0	0.013349524202386	1	0.012803299925885006	10	0.012435239908678234	19	0.011336415145218694	8	0.008706526133663085	14	0.007028237698705891	6	0.006936485885072352	7	0.006508963529523441	9	0.005897243716144184	16	0.005569004774534418	17	0.004449401078098095	15	0.003201178363625574	
9	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p002.txt	23	0.40221969733651347	18	0.2663972048918087	8	0.24251875367275974	22	0.02456910699984269	7	0.023003336041623274	13	0.0043836936796234445	2	0.004330795158497191	4	0.003808171661359297	21	0.0034492483697708552	20	0.0029608050680685538	11	0.0028241159728290806	3	0.002548139703495713	12	0.0024018853718024546	0	0.0022325473745888305	1	0.0021411979335187875	10	0.0020796443221204703	19	0.0018958790954649518	14	0.001175388229898681	6	0.0011600438425230838	9	9.862430882319388E-4	16	9.313490728184364E-4	17	7.441088195207117E-4	5	7.032857110245804E-4	15	5.353585822950513E-4	
