#doc name topic proportion ...
0	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p001.txt	10	0.7680465800574772	12	0.04470269533584666	11	0.04076191207390452	8	0.02356515326341676	1	0.020666594525355426	5	0.016158426063061424	9	0.016095733498746143	2	0.013702296630032905	0	0.012370474576359472	13	0.0087329175352522	7	0.008611972755214201	4	0.008275441592610037	14	0.008021534251235668	6	0.005587777558660428	3	0.00470049028282698	
1	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p002.txt	10	0.4246611850214598	8	0.15626192406147152	5	0.12323332953175284	12	0.10029324503874378	2	0.08231291430596714	7	0.06572412799226325	13	0.041257520753667176	11	0.002189187473488914	1	0.0011099344351794267	9	8.644486080089739E-4	0	6.643772729448696E-4	4	4.4444659610875045E-4	14	4.308100726268333E-4	6	3.0010105055629016E-4	3	2.524477857604951E-4	
2	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p003.txt	8	0.37252186226785095	10	0.22164394276980798	12	0.19982297289185508	11	0.07321929149306028	1	0.040574461775169816	7	0.0399475059831184	5	0.024540153470070297	9	0.016636972673497286	0	0.008543303345989751	2	7.126506663099616E-4	13	4.5419535632345177E-4	4	4.304022255697255E-4	14	4.1719661187611807E-4	6	2.906179531716678E-4	3	2.444705163292106E-4	
3	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p004.txt	12	0.319864215686326	8	0.23099280195425803	10	0.1644015495801481	0	0.1428361389239799	11	0.12303909901327255	5	0.012080551978282356	1	0.0014856347078382244	9	0.001157054700256205	2	9.850005730598968E-4	13	6.277727748102022E-4	7	6.190785623827088E-4	4	5.948867500925658E-4	14	5.766344173989575E-4	6	4.0168186735558474E-4	3	3.378985105386624E-4	
4	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p005.txt	8	0.6195670426193507	10	0.1957743147891248	5	0.08291791088886107	11	0.0530719322773447	4	0.03336088285875603	12	0.004778917840450675	1	0.0022093512826593126	9	0.0017207058186179648	2	0.0014648367246863055	0	0.0013224589972408228	13	9.335878987801271E-4	7	9.20658361473917E-4	14	8.575378476178015E-4	6	5.973583843867001E-4	3	5.025034106490179E-4	
5	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p006.txt	12	0.344192098728576	8	0.3422205315977145	7	0.11414411107235925	13	0.08582018087652375	10	0.043302985377933916	11	0.03213720690098661	14	0.029083405633744938	1	0.0019276403251340282	5	0.001507148825687729	9	0.0015013012868050203	2	0.0012780576644397716	0	0.0011538343003333154	4	7.718772874086824E-4	6	5.211901427077313E-4	3	4.3842997964475285E-4	
6	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p007.txt	12	0.3974036773568736	10	0.26232821099512404	5	0.1886097230919775	2	0.13232062593537036	11	0.005008222695631957	8	0.0028953385500147953	1	0.002539206393351945	9	0.001977606390620488	0	0.0015199015055214788	13	0.0010729721343747287	7	0.0010581122232104462	4	0.0010167642363131243	14	9.85567846228353E-4	6	6.865437111165787E-4	3	5.775269342706424E-4	
7	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p008.txt	5	0.2544235989119299	8	0.21341705185259432	10	0.21134356701297682	0	0.169836854770935	12	0.06923195617140294	11	0.04767105512361012	1	0.02387504788121021	9	0.002226970645611139	2	0.0018958199310964486	13	0.0012082674581474911	7	0.0011915338016847087	4	0.0011449720826731927	14	0.0011098420156905396	6	7.731127381247223E-4	3	6.503496023124097E-4	
8	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p001.txt	10	0.7680465800574772	12	0.04470269533584666	11	0.04076191207390452	8	0.02356515326341676	1	0.020666594525355426	5	0.016158426063061424	9	0.016095733498746143	2	0.013702296630032905	0	0.012370474576359472	13	0.0087329175352522	7	0.008611972755214201	4	0.008275441592610037	14	0.008021534251235668	6	0.005587777558660428	3	0.00470049028282698	
9	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p002.txt	12	0.27575867595576203	11	0.2527469552134713	1	0.18249014174583686	8	0.11562878421386379	3	0.11284308026846183	7	0.046131298991628114	5	0.0023860797980684917	9	0.002376822122808661	2	0.0020233884815554267	0	0.0018267212019274386	13	0.0012895710280036664	10	0.0012668068182927394	4	0.001222016545866562	14	0.0011845225984071846	6	8.251350160458657E-4	
10	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p003.txt	12	0.40171089685860345	10	0.1983072876303428	11	0.1480559778612439	8	0.14487428785731138	7	0.08590196257534821	1	0.0038236680493854433	5	0.002989580958289131	9	0.002977981778036561	2	0.002535155647592481	0	0.0022887461374116818	13	0.0016157368218790967	4	0.0015310960677820816	14	0.001484118933376776	6	0.0010338329564607077	3	8.696698669362976E-4	
11	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p004.txt	12	0.46807686900877704	11	0.4664120134070566	8	0.00995552782485832	1	0.008730978939213948	5	0.006826421134568069	9	0.006799935519920215	2	0.005788784559976848	0	0.00522613209746605	13	0.003689379930720242	7	0.0036382846074910526	10	0.003624252988021928	4	0.0034961108937966523	14	0.0033888431169342577	6	0.002360658313677226	3	0.001985807657521474	
