	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p143.txt	5	0.360189367	3	0.274249134	7	0.225328148	6	0.094950341	4	0.014357299	9	0.011060007	8	0.004427968	13	0.003335897	2	0.002976799	10	0.002630784	12	0.002290419	0	0.001599187	11	0.001515382	1	0.001089267	      51 ./18851208_GC_sotu101_p143.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p144.txt	7	0.360900844	9	0.319697744	5	0.137535922	4	0.052141778	6	0.048084695	3	0.026707675	8	0.02467789	12	0.023595394	13	0.001689363	2	0.001507509	10	0.00133228	0	8.10E-04	11	7.67E-04	1	5.52E-04	     115 ./18851208_GC_sotu101_p144.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p145.txt	6	0.39149123	7	0.360004547	9	0.156368684	3	0.065244987	4	0.009653108	5	0.003880768	8	0.002977137	13	0.002242885	2	0.002001446	10	0.001768803	12	0.00153996	0	0.001075211	11	0.001018865	1	7.32E-04	      94 ./18851208_GC_sotu101_p145.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p146.txt	7	0.421889937	6	0.332619699	4	0.125038226	3	0.047924189	8	0.046565183	9	0.018771323	5	0.001957064	13	0.001131083	2	0.001009325	10	8.92E-04	12	7.77E-04	0	5.42E-04	11	5.14E-04	1	3.69E-04	     171 ./18851208_GC_sotu101_p146.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p147.txt	7	0.362051509	3	0.316285548	6	0.211689627	9	0.063847999	4	0.01655796	5	0.006656675	8	0.005106679	13	0.003847218	2	0.003433078	10	0.003034025	12	0.00264149	0	0.001844307	11	0.001747657	1	0.001256228	      65 ./18851208_GC_sotu101_p147.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p148.txt	9	0.546354686	7	0.256116151	3	0.101051424	12	0.06498427	4	0.010264601	6	0.004536999	5	0.004126602	8	0.003165729	13	0.002384965	2	0.002128232	10	0.001880851	0	0.001143322	11	0.001083407	1	7.79E-04	      70 ./18851208_GC_sotu101_p148.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p149.txt	6	0.344089856	12	0.303011544	3	0.157699125	4	0.087462529	9	0.084661589	5	0.004903089	8	0.003761413	7	0.003242644	13	0.002833735	2	0.002528693	10	0.002234764	0	0.001358456	11	0.001287267	1	9.25E-04	      59 ./18851208_GC_sotu101_p149.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p150.txt	9	0.385727497	3	0.232965602	4	0.162729007	6	0.118290425	2	0.07779517	5	0.004903089	8	0.003761413	7	0.003242644	13	0.002833735	10	0.002234764	12	0.001945635	0	0.001358456	11	0.001287267	1	9.25E-04	      56 ./18851208_GC_sotu101_p150.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p151.txt	9	0.453641008	7	0.353100105	5	0.097672076	4	0.028004621	3	0.016454988	6	0.012378166	8	0.00863697	13	0.006506832	2	0.005806394	10	0.005131474	12	0.004467575	0	0.003119293	11	0.002955828	1	0.002124669	      22 ./18851208_GC_sotu101_p151.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p152.txt	7	0.607691142	9	0.162649373	3	0.09401412	5	0.070229477	13	0.046560326	4	0.007270815	6	0.003213732	8	0.002242409	2	0.001507509	10	0.00133228	12	0.001159913	0	8.10E-04	11	7.67E-04	1	5.52E-04	     106 ./18851208_GC_sotu101_p152.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p153.txt	9	0.618482486	3	0.132174007	7	0.125882953	0	0.062519993	4	0.019555372	6	0.008643561	5	0.007861703	8	0.006031118	13	0.004543662	2	0.004054552	10	0.003583261	12	0.003119667	11	0.002064028	1	0.001483637	      32 ./18851208_GC_sotu101_p153.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p154.txt	5	0.466491279	13	0.463681822	4	0.01655796	9	0.012755265	3	0.009729145	6	0.007318691	8	0.005106679	7	0.004402372	2	0.003433078	10	0.003034025	12	0.00264149	0	0.001844307	11	0.001747657	1	0.001256228	      42 ./18851208_GC_sotu101_p154.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p155.txt	3	0.476472987	9	0.305968637	6	0.088963769	7	0.066266157	5	0.024269517	13	0.023088827	4	0.006958577	8	0.002146111	2	0.00144277	10	0.001275066	12	0.001110101	0	7.75E-04	11	7.34E-04	1	5.28E-04	     102 ./18851208_GC_sotu101_p155.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p156.txt	7	0.728144221	9	0.084248362	3	0.056787484	1	0.052488174	6	0.029639006	10	0.02746489	4	0.008401806	5	0.003377716	8	0.002591221	13	0.001952147	2	0.001742005	12	0.00134034	0	9.36E-04	11	8.87E-04	      99 ./18851208_GC_sotu101_p156.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p157.txt	9	0.560159567	7	0.175191408	11	0.122180478	3	0.090154908	6	0.037227017	4	0.005629041	5	0.002263002	8	0.001736066	13	0.001307899	2	0.001167109	10	0.001031447	12	8.98E-04	0	6.27E-04	1	4.27E-04	     144 ./18851208_GC_sotu101_p157.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p158.txt	9	0.55368884	3	0.223951774	13	0.0840883	5	0.058248696	10	0.056309974	4	0.00886127	6	0.00391672	8	0.002732925	7	0.002356003	2	0.001837269	12	0.001413638	0	9.87E-04	11	9.35E-04	1	6.72E-04	      78 ./18851208_GC_sotu101_p158.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p159.txt	9	0.672494447	3	0.179057495	6	0.119843017	4	0.009373893	5	0.003768517	8	0.002891024	7	0.002492298	13	0.00217801	2	0.001943555	10	0.001717641	12	0.001495416	0	0.00104411	11	9.89E-04	1	7.11E-04	      96 ./18851208_GC_sotu101_p159.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p160.txt	9	0.771990987	3	0.081690949	2	0.073234588	4	0.022239291	6	0.009829865	5	0.008940699	8	0.006858871	7	0.005912905	13	0.005167266	10	0.004075054	12	0.003547832	0	0.002477122	11	0.00234731	1	0.001687262	      31 ./18851208_GC_sotu101_p160.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p161.txt	9	0.924733312	4	0.018442517	3	0.010836476	6	0.008151674	5	0.00741431	8	0.005687899	7	0.004903432	13	0.004285092	2	0.003823816	10	0.003379345	12	0.002942133	0	0.002054218	11	0.001946568	1	0.001399207	      43 ./18851208_GC_sotu101_p161.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p162.txt	13	0.843615111	4	0.033855828	9	0.026080511	3	0.019893047	6	0.014964426	5	0.01361081	8	0.010441554	7	0.009001469	2	0.007019565	10	0.006203629	12	0.005401018	0	0.003771029	11	0.00357341	1	0.002568592	      21 ./18851208_GC_sotu101_p162.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p163.txt	7	0.595786369	3	0.161389641	9	0.092073817	6	0.084233852	4	0.023877876	5	0.009599447	8	0.007364231	13	0.005547989	2	0.004950767	10	0.004375302	12	0.003809236	0	0.002659635	11	0.002520259	1	0.001811579	      32 ./18851208_GC_sotu101_p163.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p164.txt	0	0.559883814	13	0.214927179	5	0.083313769	4	0.061856192	9	0.033259896	3	0.031683521	6	0.003812475	8	0.002660187	7	0.002293297	2	0.001788369	10	0.001580494	12	0.001376013	11	9.10E-04	1	6.54E-04	      93 ./18851208_GC_sotu101_p164.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p165.txt	12	0.340644782	0	0.264791126	13	0.153366689	11	0.151820221	9	0.04702835	4	0.012196052	3	0.007166171	6	0.005390709	5	0.004903089	8	0.003761413	7	0.003242644	2	0.002528693	10	0.002234764	1	9.25E-04	      60 ./18851208_GC_sotu101_p165.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p166.txt	7	0.410469632	12	0.409067057	3	0.089142056	5	0.045998471	4	0.013188721	9	0.010159804	6	0.005829473	8	0.004067564	13	0.00306438	2	0.00273451	10	0.002416657	0	0.001469025	11	0.001392041	1	0.001000609	      65 ./18851208_GC_sotu101_p166.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p167.txt	12	0.409067057	13	0.287938523	6	0.168614697	7	0.084899183	4	0.013188721	9	0.010159804	3	0.007749444	5	0.005302165	8	0.004067564	2	0.00273451	10	0.002416657	0	0.001469025	11	0.001392041	1	0.001000609	      52 ./18851208_GC_sotu101_p167.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p168.txt	12	0.414293454	13	0.323033518	9	0.143431854	7	0.093779043	4	0.007437683	3	0.004370242	6	0.003287489	5	0.002990117	8	0.002293873	2	0.001542107	10	0.001362856	0	8.28E-04	11	7.85E-04	1	5.64E-04	     101 ./18851208_GC_sotu101_p168.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p169.txt	6	0.377486888	3	0.286962183	13	0.188913898	12	0.095108274	4	0.015022844	9	0.011572703	5	0.006039524	8	0.00463323	7	0.003994221	2	0.003114791	10	0.002752736	0	0.001673318	11	0.001585629	1	0.001139761	      56 ./18851208_GC_sotu101_p169.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p170.txt	9	0.417122865	1	0.245178446	3	0.211230975	5	0.045998471	7	0.044202877	4	0.013188721	6	0.005829473	8	0.004067564	13	0.00306438	2	0.00273451	10	0.002416657	12	0.002103996	0	0.001469025	11	0.001392041	      57 ./18851208_GC_sotu101_p170.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p171.txt	3	0.492871964	9	0.314095263	7	0.156585034	4	0.015843495	5	0.013524658	6	0.001714005	8	0.001195962	13	9.01E-04	2	8.04E-04	10	7.11E-04	12	6.19E-04	0	4.32E-04	11	4.09E-04	1	2.94E-04	     209 ./18851208_GC_sotu101_p171.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p172.txt	3	0.42480875	11	0.345465111	9	0.154378944	4	0.022239291	6	0.009829865	5	0.008940699	8	0.006858871	7	0.005912905	13	0.005167266	2	0.004611028	10	0.004075054	12	0.003547832	0	0.002477122	1	0.001687262	      30 ./18851208_GC_sotu101_p172.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p173.txt	9	0.311574984	8	0.223654515	3	0.191053279	6	0.139029022	13	0.103723149	4	0.022605867	5	0.002224366	7	0.001471078	2	0.001147183	10	0.001013837	12	8.83E-04	0	6.16E-04	11	5.84E-04	1	4.20E-04	     151 ./18851208_GC_sotu101_p173.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p174.txt	7	0.595786369	3	0.235069366	9	0.092073817	4	0.023877876	6	0.010554126	5	0.009599447	8	0.007364231	13	0.005547989	2	0.004950767	10	0.004375302	12	0.003809236	0	0.002659635	11	0.002520259	1	0.001811579	      35 ./18851208_GC_sotu101_p174.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p175.txt	5	0.381235475	9	0.31046102	3	0.195332363	0	0.076624934	4	0.012196052	6	0.005390709	8	0.003761413	7	0.003242644	13	0.002833735	2	0.002528693	10	0.002234764	12	0.001945635	11	0.001287267	1	9.25E-04	      64 ./18851208_GC_sotu101_p175.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p176.txt	5	0.238711676	9	0.225679154	11	0.207691835	6	0.194506508	7	0.090068984	4	0.034393948	3	0.00281804	8	0.001479146	13	0.001114344	2	9.94E-04	10	8.79E-04	12	7.65E-04	0	5.34E-04	1	3.64E-04	     161 ./18851208_GC_sotu101_p176.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p177.txt	9	0.828871071	4	0.097557601	3	0.01403019	6	0.010554126	5	0.009599447	8	0.007364231	7	0.006348566	13	0.005547989	2	0.004950767	10	0.004375302	12	0.003809236	0	0.002659635	11	0.002520259	1	0.001811579	      29 ./18851208_GC_sotu101_p177.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p178.txt	9	0.442989198	1	0.289354465	6	0.140039306	5	0.114742082	4	0.004072734	3	0.002393062	8	0.001256081	7	0.001082844	13	9.46E-04	2	8.44E-04	10	7.46E-04	12	6.50E-04	0	4.54E-04	11	4.30E-04	     195 ./18851208_GC_sotu101_p178.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p179.txt	1	0.444111027	9	0.276873063	5	0.138678487	8	0.048730144	12	0.046592595	4	0.014357299	3	0.008436079	6	0.00634599	7	0.003817268	13	0.003335897	2	0.002976799	10	0.002630784	0	0.001599187	11	0.001515382	      66 ./18851208_GC_sotu101_p179.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p180.txt	9	0.36942744	1	0.31174188	7	0.131860696	3	0.108638226	6	0.055564377	4	0.008401806	5	0.003377716	8	0.002591221	13	0.001952147	2	0.001742005	10	0.001539519	12	0.00134034	0	9.36E-04	11	8.87E-04	     109 ./18851208_GC_sotu101_p180.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p181.txt	4	0.293580883	3	0.238265079	9	0.187949845	12	0.105041822	1	0.104338915	5	0.055228458	6	0.003713635	8	0.002591221	7	0.002233843	13	0.001952147	2	0.001742005	10	0.001539519	0	9.36E-04	11	8.87E-04	     102 ./18851208_GC_sotu101_p181.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p182.txt	9	0.334005895	1	0.27434017	3	0.173461576	6	0.161503702	4	0.037958102	13	0.012278989	5	0.001487756	8	0.001141334	7	9.84E-04	2	7.67E-04	10	6.78E-04	12	5.90E-04	0	4.12E-04	11	3.91E-04	     242 ./18851208_GC_sotu101_p182.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p183.txt	1	0.256097328	9	0.243712639	6	0.242012108	4	0.180976004	3	0.035006271	12	0.032789292	5	0.002082171	8	0.001597341	7	0.001377038	13	0.001203388	2	0.001073848	10	9.49E-04	0	5.77E-04	11	5.47E-04	     155 ./18851208_GC_sotu101_p183.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p184.txt	9	0.88133174	0	0.052937041	4	0.01655796	3	0.009729145	6	0.007318691	5	0.006656675	8	0.005106679	7	0.004402372	13	0.003847218	2	0.003433078	10	0.003034025	12	0.00264149	11	0.001747657	1	0.001256228	      46 ./18851208_GC_sotu101_p184.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p185.txt	9	0.861829271	4	0.033855828	3	0.019893047	6	0.014964426	5	0.01361081	8	0.010441554	7	0.009001469	13	0.007866352	2	0.007019565	10	0.006203629	12	0.005401018	0	0.003771029	11	0.00357341	1	0.002568592	      22 ./18851208_GC_sotu101_p185.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p186.txt	7	0.702455743	3	0.187772899	10	0.066947622	9	0.029768191	4	0.004288301	6	0.001895448	5	0.001723994	8	0.001322565	13	9.96E-04	2	8.89E-04	12	6.84E-04	0	4.78E-04	11	4.53E-04	1	3.25E-04	     197 ./18851208_GC_sotu101_p186.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p187.txt	7	0.569633132	3	0.315002952	4	0.042587147	9	0.041223316	12	0.019271696	6	0.002624837	5	0.002387406	8	0.001831502	13	0.001379799	2	0.001231268	10	0.001088149	0	6.61E-04	11	6.27E-04	1	4.51E-04	     133 ./18851208_GC_sotu101_p187.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p188.txt	9	0.444274486	3	0.224516325	7	0.220735098	6	0.077731884	4	0.011753722	5	0.004725262	8	0.003624993	13	0.00273096	2	0.002436981	10	0.002153713	12	0.00187507	0	0.001309187	11	0.00124058	1	8.92E-04	      77 ./18851208_GC_sotu101_p188.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p189.txt	9	0.656178982	6	0.250014287	4	0.025777127	3	0.015146155	5	0.010362989	8	0.007949983	7	0.006853532	13	0.005989277	2	0.005344552	10	0.004723315	12	0.004112223	0	0.002871183	11	0.002720721	1	0.001955673	      27 ./18851208_GC_sotu101_p189.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p190.txt	9	0.31046102	3	0.308232079	7	0.153775598	6	0.118290425	4	0.087462529	5	0.004903089	8	0.003761413	13	0.002833735	2	0.002528693	10	0.002234764	12	0.001945635	0	0.001358456	11	0.001287267	1	9.25E-04	      68 ./18851208_GC_sotu101_p190.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p191.txt	3	0.497518785	9	0.343502069	7	0.131860696	4	0.008401806	6	0.003713635	5	0.003377716	8	0.002591221	13	0.001952147	2	0.001742005	10	0.001539519	12	0.00134034	0	9.36E-04	11	8.87E-04	1	6.37E-04	      99 ./18851208_GC_sotu101_p191.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p192.txt	9	0.414931772	12	0.289897673	7	0.266672194	4	0.007795502	3	0.00458049	6	0.003445646	5	0.003133969	8	0.002404229	13	0.001811273	2	0.001616296	10	0.001428422	0	8.68E-04	11	8.23E-04	1	5.91E-04	     114 ./18851208_GC_sotu101_p192.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p193.txt	9	0.348094258	6	0.268823379	7	0.266675313	1	0.076191774	4	0.012196052	3	0.007166171	5	0.004903089	8	0.003761413	13	0.002833735	2	0.002528693	10	0.002234764	12	0.001945635	0	0.001358456	11	0.001287267	      56 ./18851208_GC_sotu101_p193.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p194.txt	5	0.387331897	9	0.3075501	7	0.215769107	12	0.044616009	4	0.013748223	3	0.008078197	6	0.006076775	8	0.004240121	13	0.003194379	2	0.002850515	10	0.002519179	0	0.001531345	11	0.001451096	1	0.001043057	      57 ./18851208_GC_sotu101_p194.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p195.txt	9	0.565567583	7	0.135370219	4	0.115086961	8	0.109121724	3	0.058298905	6	0.003812475	5	0.003467616	13	0.002004104	2	0.001788369	10	0.001580494	12	0.001376013	0	9.61E-04	11	9.10E-04	1	6.54E-04	     117 ./18851208_GC_sotu101_p195.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p196.txt	5	0.479227292	9	0.451334548	6	0.036210378	4	0.010264601	3	0.006031286	8	0.003165729	7	0.002729116	13	0.002384965	2	0.002128232	10	0.001880851	12	0.001637511	0	0.001143322	11	0.001083407	1	7.79E-04	      66 ./18851208_GC_sotu101_p196.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p197.txt	9	0.902550796	4	0.023877876	3	0.01403019	6	0.010554126	5	0.009599447	8	0.007364231	7	0.006348566	13	0.005547989	2	0.004950767	10	0.004375302	12	0.003809236	0	0.002659635	11	0.002520259	1	0.001811579	      30 ./18851208_GC_sotu101_p197.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p198.txt	9	0.697101738	7	0.118719219	10	0.117195132	4	0.018442517	3	0.010836476	6	0.008151674	5	0.00741431	8	0.005687899	13	0.004285092	2	0.003823816	12	0.002942133	0	0.002054218	11	0.001946568	1	0.001399207	      41 ./18851208_GC_sotu101_p198.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p199.txt	12	0.657401393	9	0.268954071	10	0.028773478	7	0.015175774	2	0.014910709	4	0.004527964	3	0.002660547	6	0.00200138	5	0.001820344	8	0.00139648	13	0.001052066	0	5.04E-04	11	4.78E-04	1	3.44E-04	     177 ./18851208_GC_sotu101_p199.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p200.txt	9	0.861829271	4	0.033855828	3	0.019893047	6	0.014964426	5	0.01361081	8	0.010441554	7	0.009001469	13	0.007866352	2	0.007019565	10	0.006203629	12	0.005401018	0	0.003771029	11	0.00357341	1	0.002568592	      20 ./18851208_GC_sotu101_p200.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p201.txt	9	0.415736908	12	0.348729066	7	0.142914041	8	0.039962087	10	0.026547929	4	0.017068946	3	0.002454761	6	0.001846579	5	0.001679546	13	9.71E-04	2	8.66E-04	0	4.65E-04	11	4.41E-04	1	3.17E-04	     162 ./18851208_GC_sotu101_p201.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p202.txt	9	0.272898779	3	0.269095349	7	0.262400303	4	0.149244708	6	0.009198623	5	0.008366556	8	0.006418417	13	0.004835441	2	0.004314922	10	0.003813367	12	0.003320002	0	0.002318049	11	0.002196573	1	0.001578912	      30 ./18851208_GC_sotu101_p202.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p203.txt	7	0.301067467	9	0.239433268	6	0.231593303	12	0.151168686	4	0.023877876	3	0.01403019	5	0.009599447	8	0.007364231	13	0.005547989	2	0.004950767	10	0.004375302	0	0.002659635	11	0.002520259	1	0.001811579	      25 ./18851208_GC_sotu101_p203.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p204.txt	12	0.466529067	9	0.280084411	7	0.126251499	3	0.064446321	4	0.038755841	6	0.019209465	5	0.001167729	8	8.96E-04	13	6.75E-04	2	6.02E-04	10	5.32E-04	0	3.24E-04	11	3.07E-04	1	2.20E-04	     259 ./18851208_GC_sotu101_p204.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p205.txt	9	0.496549642	12	0.288651759	8	0.10404112	4	0.0306535	3	0.018011419	6	0.013548982	5	0.012323402	7	0.008150045	13	0.007122295	2	0.006355604	10	0.005616845	0	0.003414338	11	0.003235412	1	0.002325636	      29 ./18851208_GC_sotu101_p205.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p206.txt	9	0.894799664	4	0.025777127	3	0.015146155	6	0.011393604	5	0.010362989	8	0.007949983	7	0.006853532	13	0.005989277	2	0.005344552	10	0.004723315	12	0.004112223	0	0.002871183	11	0.002720721	1	0.001955673	      31 ./18851208_GC_sotu101_p206.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p207.txt	9	0.546835991	3	0.203692856	0	0.098972975	4	0.06436225	1	0.049804323	6	0.006962936	5	0.0063331	8	0.004858447	7	0.004188377	13	0.003660208	2	0.003266199	10	0.002886544	12	0.002513089	11	0.001662705	      49 ./18851208_GC_sotu101_p207.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p208.txt	6	0.470198569	9	0.104284384	3	0.101538821	12	0.095108274	0	0.094385	4	0.061378684	7	0.050350062	5	0.006039524	8	0.00463323	13	0.003490536	2	0.003114791	10	0.002752736	11	0.001585629	1	0.001139761	      62 ./18851208_GC_sotu101_p208.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p209.txt	0	0.29247112	3	0.251062491	9	0.207520336	4	0.07457726	6	0.070520177	5	0.070229477	7	0.02436862	8	0.002242409	13	0.001689363	2	0.001507509	10	0.00133228	12	0.001159913	11	7.67E-04	1	5.52E-04	     130 ./18851208_GC_sotu101_p209.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p210.txt	3	0.605490794	9	0.26243379	4	0.037805294	6	0.016710107	5	0.015198585	8	0.011659618	7	0.010051539	13	0.008784004	2	0.007838436	10	0.006927316	12	0.006031076	0	0.00421094	11	0.003990268	1	0.002868232	      23 ./18851208_GC_sotu101_p210.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p211.txt	0	0.503812129	3	0.140157165	9	0.12581006	10	0.092407723	5	0.06298832	4	0.05069334	13	0.016398685	6	0.002184511	8	0.001524261	7	0.001314037	2	0.001024718	12	7.88E-04	11	5.22E-04	1	3.75E-04	     177 ./18851208_GC_sotu101_p211.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p212.txt	0	0.792977805	6	0.131230517	4	0.041937981	9	0.007907237	3	0.006031286	5	0.004126602	8	0.003165729	7	0.002729116	13	0.002384965	2	0.002128232	10	0.001880851	12	0.001637511	11	0.001083407	1	7.79E-04	     103 ./18851208_GC_sotu101_p212.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p213.txt	0	0.571217311	12	0.16488922	3	0.129838362	4	0.053885027	7	0.044202877	9	0.010159804	6	0.005829473	5	0.005302165	8	0.004067564	13	0.00306438	2	0.00273451	10	0.002416657	11	0.001392041	1	0.001000609	      81 ./18851208_GC_sotu101_p213.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p214.txt	6	0.293631593	0	0.213992918	9	0.198743479	3	0.139424219	4	0.12262556	13	0.020850334	5	0.002526284	8	0.001938042	7	0.00167075	2	0.001302892	10	0.001151447	12	0.001002475	11	6.63E-04	1	4.77E-04	     133 ./18851208_GC_sotu101_p214.txt
file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/18851208_GC_sotu101_p215.txt	9	0.304084546	3	0.302725241	0	0.253282675	4	0.099239221	6	0.026237873	5	0.002990117	8	0.002293873	7	0.001977505	13	0.001728135	2	0.001542107	10	0.001362856	12	0.001186533	11	7.85E-04	1	5.64E-04	     100 ./18851208_GC_sotu101_p215.txt
