#doc name topic proportion ...
0	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p001.txt	2	0.8515021191430056	1	0.04343869615952683	0	0.042700904183800084	5	0.01944357880284833	3	0.016750324876952924	4	0.013502422281101429	6	0.012661954552764778	
1	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p002.txt	5	0.5745233982898067	4	0.1481557113919367	1	0.1414446903668	0	0.11682698919435136	2	0.01759246462833316	3	8.296184924559815E-4	6	6.271276363161365E-4	
2	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p003.txt	5	0.47695408752297147	1	0.24009399621049812	2	0.16777435680415165	0	0.11311951088373	3	8.032907355901933E-4	4	6.475319616850597E-4	6	6.072258813734889E-4	
3	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p004.txt	5	0.5285045187394297	1	0.3763269800116471	0	0.07972034068338295	2	0.012598943388992744	3	0.0011120970541461804	4	8.964604658690198E-4	6	8.406596565322308E-4	
4	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p005.txt	5	0.8373788100078858	2	0.11707925499502941	0	0.0206097163080093	4	0.017718460920534532	1	0.004301331990979417	3	0.0016586296234108882	6	0.0012537961541506794	
5	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p006.txt	1	0.5748126389526476	5	0.2729333264231059	0	0.13217438280881347	3	0.015722112867589785	2	0.0020996152894623395	4	0.0011652270148657235	6	0.0010926966435151392	
6	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p007.txt	1	0.5893629144400698	0	0.11797813653171325	5	0.11532785550108678	4	0.09579880479880169	2	0.07818062188946191	3	0.0019087778818530014	6	0.0014428889570135856	
7	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p008.txt	5	0.5764206340987842	1	0.32442711957207476	0	0.09051210024191456	2	0.0031261105428882097	3	0.0021522201732430426	4	0.0017349028054385544	6	0.0016269125656567128	
8	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p001.txt	2	0.8515021191430056	1	0.04343869615952683	0	0.042700904183800084	5	0.01944357880284833	3	0.016750324876952924	4	0.013502422281101429	6	0.012661954552764778	
9	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p002.txt	1	0.32382049387245887	2	0.3211980080374899	5	0.18430213263275394	0	0.16478975441483415	3	0.0022988135633545915	4	0.0018530716094136831	6	0.0017377258696948973	
10	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p003.txt	1	0.5211224050993125	5	0.4313786235797594	2	0.03273154597641805	0	0.007365274217103631	3	0.0028891832222872563	4	0.0023289680768205146	6	0.002183999828298647	
11	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p004.txt	1	0.6821392154358851	0	0.2830309943753986	2	0.009775335818263757	5	0.007812086123950969	3	0.006729984323860453	4	0.005425034496554028	6	0.005087349426087191	
12	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p005.txt	1	0.4876561812374262	5	0.33821026573119417	6	0.14619067814368822	0	0.012265029728992188	2	0.006988313862591574	3	0.004811215043639434	4	0.0038783162524681134	
13	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p006.txt	1	0.8202816455080132	6	0.0986727546764615	2	0.05450623732981828	0	0.012265029728992188	5	0.005584801460607253	3	0.004811215043639434	4	0.0038783162524681134	
14	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p007.txt	1	0.44830994749990194	6	0.3840991751216402	0	0.12507423843321422	5	0.03282539501962292	2	0.004319819055847313	3	0.0029740476509716213	4	0.0023973772188018347	
15	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p008.txt	1	0.7089429825295717	2	0.21992535931868418	0	0.033962053245594384	4	0.029197651448473572	5	0.0031726656919854705	3	0.002733199561951745	6	0.002066088203739074	
16	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p009.txt	1	0.4800860093796135	2	0.47123132816142554	0	0.01978688213751657	5	0.009009827999132483	3	0.007761819344123398	4	0.006256795806878749	6	0.00586733717130979	
17	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p010.txt	1	0.633405091655137	2	0.31791224588590206	0	0.01978688213751657	5	0.009009827999132483	3	0.007761819344123398	4	0.006256795806878749	6	0.00586733717130979	
18	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p011.txt	1	0.7039731048693568	5	0.18512899644710898	3	0.06358814352739783	6	0.03257823199411044	0	0.007811050774293935	2	0.004450545625533537	4	0.002469926762198483	
19	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p012.txt	1	0.4896276679580167	5	0.4439076757490665	0	0.05023474930477955	2	0.005872178876780659	3	0.004042794285778061	4	0.003258892949432114	6	0.0030560408761463338	
