#doc name topic proportion ...
0	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p001.txt	2	0.8633000573603989	5	0.045289910054899046	3	0.04510860847556843	4	0.01794645370544131	1	0.014626150365149306	0	0.013728820038542996	
1	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p002.txt	3	0.4121651225744277	5	0.3875764114529111	2	0.17339704044714646	0	0.025268829021103376	4	8.774692798870162E-4	1	7.151272245243389E-4	
2	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p003.txt	5	0.4943511692563366	3	0.45464846569176987	2	0.040869580275530344	1	0.008631242256943726	4	8.496049827892295E-4	0	6.499375366302168E-4	
3	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p004.txt	5	0.618602361578384	3	0.23381965743093044	2	0.14454261782351285	4	0.001176508187533725	1	9.588404449777279E-4	0	9.000145346612766E-4	
4	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p005.txt	3	0.709755485634877	5	0.2832866954166782	2	0.0024287540643114633	4	0.0017554676737470795	1	0.0014306856707628453	0	0.00134291153962335	
5	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p006.txt	5	0.7042280367826009	2	0.17363496687036262	3	0.11819054576782288	4	0.0015296460958464635	1	0.0012466437197300206	0	0.0011701607636370398	
6	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p007.txt	5	0.6281729571074938	0	0.19035596001947883	3	0.17500805401285446	2	0.0027956129048977933	4	0.0020206278416458447	1	0.0016467881136292982	
7	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p008.txt	3	0.644525249061541	5	0.3038562675537056	2	0.04573927933853141	4	0.002278782246344605	1	0.0018571809412331643	0	0.0017432408586441966	
8	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p001.txt	2	0.8633000573603989	5	0.045289910054899046	3	0.04510860847556843	4	0.01794645370544131	1	0.014626150365149306	0	0.013728820038542996	
9	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p002.txt	5	0.5065612768187221	2	0.3900546238135985	3	0.09710370531651535	4	0.0024342836804648136	1	0.0019839127956021944	0	0.0018621975750970083	
10	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p003.txt	5	0.6941597844983131	3	0.29370829664231474	2	0.004234868348246319	4	0.0030609004827455207	1	0.002494598177901866	0	0.0023415518504784887	
11	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p004.txt	5	0.7531841494844546	3	0.2184682998347545	2	0.00989523145678227	4	0.0071521275875048316	1	0.005828900530574537	0	0.0054712911059292746	
12	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p005.txt	5	0.8238266246905992	1	0.09956568334191254	4	0.052807630864064224	3	0.012831672561982066	2	0.007063064716337144	0	0.0039053238251048005	
13	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p006.txt	5	0.728421521306048	1	0.19497078672646376	4	0.052807630864064224	3	0.012831672561982066	2	0.007063064716337144	0	0.0039053238251048005	
14	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p007.txt	5	0.36127515709515506	1	0.2970040396655993	2	0.2693519504993691	3	0.03736373361181524	4	0.03259462356349915	0	0.002410495564562026	
15	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p008.txt	5	0.7107081294158207	2	0.2745447894612046	3	0.007277322737165732	4	0.002895281854523101	1	0.002359620928390091	0	0.0022148556028957944	
16	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p009.txt	5	0.6379635875714537	2	0.3199867457100552	3	0.020750478901481063	4	0.008255575189663925	1	0.006728197450965499	0	0.006315415176380632	
17	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p010.txt	5	0.6379635875714537	2	0.3199867457100552	3	0.020750478901481063	4	0.008255575189663925	1	0.006728197450965499	0	0.006315415176380632	
18	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p011.txt	5	0.8576242893578838	3	0.1295077039973222	2	0.004491813263568206	4	0.0032466164839698463	1	0.002645954551907816	0	0.002483622345348099	
19	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p012.txt	3	0.5315413329206511	5	0.45146683449715186	2	0.005931310192159504	4	0.004287063667047075	1	0.0034939068658554795	0	0.003279551857134897	
20	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p013.txt	5	0.7562056940992478	2	0.16988145205404065	3	0.06815622709402386	4	0.002231271229867765	1	0.0018184600171778087	0	0.0017068955056421704	
21	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p014.txt	5	0.9001862448086972	3	0.07480843772455316	2	0.008728563775052139	4	0.006308877366588248	1	0.005141661439832512	0	0.004826214885276536	
