#doc name topic proportion ...
0	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17890430_GW_Inaug1WNL.txt	10	0.18064257403019787	23	0.12824559376714445	2	0.12473947321876303	25	0.10357255696478193	33	0.10063083952234841	48	0.0634778004407404	20	0.06303165209552157	40	0.05372871244702817	6	0.04282808637722632	3	0.017927555713584457	37	0.017294586526087286	49	0.016625884089597306	30	0.01506555313605689	12	0.014841897602284543	36	0.01446246039408734	7	0.010571344146069386	47	0.0076163767941536285	0	0.0035318805656664454	31	0.0029771182640598876	27	0.002819482358699693	38	0.002105019136839962	19	0.0016966584342281994	21	0.0015315436547565003	35	0.001496054351085192	17	0.001462465367278312	13	0.001462143850513421	43	0.0013155356412805162	16	9.759279336394846E-4	26	9.051990195119243E-4	8	7.548383310420645E-4	39	2.6774237034233906E-4	22	2.2044102563096942E-4	42	1.964259015889147E-4	28	1.7132354408183585E-4	41	1.65199973938039E-4	11	7.680794049094788E-5	45	6.874181606327193E-5	34	6.558656414822377E-5	14	6.230173244908863E-5	24	5.4246791242213766E-5	18	4.86892782808223E-5	5	4.079953985438036E-5	9	4.075283379305193E-5	46	3.83802343785729E-5	4	3.4876391264339446E-5	29	3.464027352667152E-5	32	2.516442823627695E-5	15	2.3058280209116224E-5	44	1.8040509788631932E-5	1	9.966396417707939E-6	
1	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17900108_GW_sotu101WNL.txt	33	0.1801853229007398	10	0.171963881595578	23	0.12039460723828588	40	0.10621921536094048	2	0.10235307658380953	6	0.05607767657645914	49	0.050464277775059026	7	0.038053086332689244	48	0.03469309016200782	12	0.029297359318710303	26	0.02449984082205159	25	0.02173160308358392	20	0.020658185674073255	37	0.010090941166574705	11	0.006377578333795608	30	0.0062756032278644515	43	0.006206096304213166	22	0.002978784698322877	45	0.0018834392731038442	39	0.0012472884931748007	31	0.0012079934383880042	42	0.001153909073088073	21	0.0011086369828158457	27	0.0010015902094469395	14	9.782913321537282E-4	19	4.281172926475453E-4	16	3.811321759196854E-4	28	2.2432536934600573E-4	41	2.1630736959246782E-4	35	1.654529560874949E-4	3	1.5914393071884207E-4	0	1.4094978816614676E-4	17	1.2147265414582927E-4	13	1.2105167075197275E-4	47	1.0876069739478829E-4	36	1.0564052999517006E-4	8	9.164477926895139E-5	34	8.587687293964681E-5	24	7.102895020332149E-5	38	6.609575077951729E-5	18	6.375212695996242E-5	5	5.342156500456911E-5	9	5.336040963614413E-5	46	5.025380661310082E-5	4	4.566599058966255E-5	29	4.535682585112434E-5	32	3.294946814658138E-5	15	3.019174773738584E-5	44	2.3621645484942758E-5	1	1.3049669089165649E-5	
2	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17921106_GW_sotu104WNL.txt	10	0.18182322519623892	2	0.13805161760676882	33	0.12330667478937175	40	0.11457132056194236	23	0.11164535431446478	30	0.0680463723250299	6	0.04231053862492409	48	0.04096486815886564	49	0.03604455487398108	12	0.02158220758022963	26	0.016691273636096224	25	0.016650121281253105	7	0.014855098091633955	21	0.013815610426361239	42	0.010059072663034399	36	0.00903410874945219	34	0.009023693735888948	20	0.008051114144102658	35	0.006702881609554932	3	0.005754458101278618	37	0.0034275069726766925	22	0.00251485295821341	13	0.001953989154770853	19	6.981578135519712E-4	31	6.365860331301299E-4	43	4.351801911184372E-4	16	2.0084829292676786E-4	39	1.8474426951161716E-4	28	1.1821454692087268E-4	41	1.1398923700234014E-4	0	7.42774452806254E-5	17	6.401342306930993E-5	47	5.7314500819975864E-5	27	5.5266665730989327E-5	11	5.2998062430494744E-5	8	4.829478756917681E-5	45	4.74323752989606E-5	14	4.29886686813835E-5	24	3.7430698057158395E-5	38	3.48310102177691E-5	18	3.359597189468798E-5	5	2.8151992443968002E-5	9	2.8119764906836492E-5	46	2.648265328676989E-5	4	2.4064974920082153E-5	29	2.390205188736073E-5	32	1.7363646651235078E-5	15	1.5910388512586216E-5	44	1.2448088803638058E-5	1	6.876889240572658E-6	
3	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17930304_GW_Inaug2WNL.txt	2	0.23043795667031278	48	0.12835933028821725	25	0.11313170191246096	23	0.10709560705897167	10	0.09784556084450684	33	0.06166505746123503	20	0.04986703984929395	30	0.04341974266271427	40	0.04003972908576379	19	0.015370483514402542	37	0.013979478263539475	4	0.012724373409378556	43	0.011917789979990469	12	0.010372540153117477	6	0.009534339384073075	7	0.008909708247120706	26	0.00820044054004923	45	0.0068269599531858936	16	0.0026369833142788554	39	0.0024255498964504446	31	0.002153674651185686	22	0.001997034336436795	42	0.001779474890918436	49	0.00171731424127158	28	0.001552065906027079	41	0.0014965908427817577	21	0.0014662456381997007	35	0.0011447385239727844	3	0.0011010875396748716	0	9.752056190175651E-4	17	8.404469167442273E-4	13	8.375342101943031E-4	47	7.524952297384225E-4	36	7.309073662873872E-4	27	7.25608733062938E-4	11	6.958237198923089E-4	8	6.340733452636099E-4	34	5.941662639157871E-4	14	5.644080931133586E-4	24	4.914362217383923E-4	38	4.573043237027801E-4	18	4.4108922222991213E-4	5	3.69613967122517E-4	9	3.6919084439422434E-4	46	3.4769683036592634E-4	29	3.1381552257941795E-4	32	2.2797130026410358E-4	15	2.0889114077101654E-4	44	1.6343381360887945E-4	1	9.028825646103894E-5	
4	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17931203_GW_sotu201WNL.txt	10	0.19544267515487304	2	0.12826495383240027	23	0.10419452866499401	33	0.1010160663743909	40	0.061057111379212346	6	0.05959073599943704	30	0.044238527128295665	12	0.042566191770547226	20	0.0342038344617094	43	0.029117975280423102	42	0.027793760540173153	48	0.026990542408294963	3	0.0237170357358398	26	0.021275970681146214	49	0.020750650899319628	7	0.020328002797480395	25	0.016707715541912478	36	0.007097297368053763	21	0.005648722461779027	34	0.005578058938422915	37	0.0051544959064357965	11	0.005083576629004889	14	0.005072928181757897	16	0.0037327079472970633	31	0.0011799485957036681	8	0.001056817163474607	22	6.645367343518241E-4	28	6.28481487544952E-4	41	6.239864111299909E-4	19	2.4001247245832922E-4	39	1.9653933668592775E-4	35	9.275676023390997E-5	0	7.901971663192197E-5	17	6.810038407305892E-5	13	6.786437102953399E-5	47	6.097376662032149E-5	27	5.879518673204911E-5	45	5.046071308917915E-5	24	3.982047501279901E-5	38	3.705480912830501E-5	18	3.574091932029231E-5	5	2.9949366959805998E-5	9	2.991508184347956E-5	46	2.817344821803993E-5	4	2.5601412269293788E-5	29	2.542808735444486E-5	32	1.8472235183825165E-5	15	1.6926193234277643E-5	44	1.3242841701894867E-5	1	7.315946813277221E-6	
5	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17961207_GW_sotu204WNL.txt	10	0.1737631605747456	33	0.1431229179991989	2	0.1311205507491007	23	0.1035677926476049	40	0.06120819841428417	42	0.05080290706214944	6	0.04571524106631281	12	0.03817349086942954	30	0.03621658556502874	49	0.03527782573561053	7	0.02981396400199158	26	0.028394831993378535	20	0.024157724730054852	3	0.023516116047979884	48	0.023347653609831116	35	0.012825867504122356	25	0.007324368255733906	22	0.006319675958048463	36	0.005214510191031199	13	0.004185663112235733	34	0.004172132993269736	28	0.003535537709284114	31	0.0032240593294855743	43	0.002042273396394954	37	7.771935740946221E-4	19	5.096019460102994E-4	16	4.915289432214543E-4	38	3.7034899121401327E-4	39	1.3484922381429892E-4	41	8.32034475201037E-5	21	8.151639614657195E-5	0	5.421686891550133E-5	17	4.672491567620705E-5	47	4.183521345105505E-5	27	4.03404500520087E-5	11	3.868454269952102E-5	8	3.525151083276455E-5	45	3.462201566328504E-5	14	3.137844881369973E-5	24	2.7321554239157595E-5	18	2.4522496666673575E-5	5	2.0548806953150853E-5	9	2.052528330947238E-5	46	1.9330316711336742E-5	4	1.7565595932487563E-5	29	1.7446674546931006E-5	32	1.2674137496630519E-5	15	1.1613369914953031E-5	44	9.08615524356766E-6	1	5.019604552821125E-6	
6	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18090304_JM_Inaug1WNL.txt	10	0.16354218735283488	23	0.15397665202843344	2	0.13808579939547322	33	0.11630772227756943	25	0.07416562976642564	6	0.05114505540164619	36	0.04414781576879797	30	0.03989294807409206	48	0.039635828291892716	43	0.029854962193402623	20	0.02912081979597364	7	0.027789732175012138	3	0.024250280647984818	26	0.015227763715172583	37	0.011846285848009902	40	0.01035059590330999	12	0.008038571203650108	4	0.0041979771113314305	31	0.0036130321152193145	41	0.002693877429465695	21	0.0026898123157811987	14	0.0025690000755535995	19	0.0020590654679148103	22	0.001098657552947185	9	8.805878794399101E-4	16	3.5325637458388017E-4	39	3.249322656509539E-4	42	2.3838256587558295E-4	49	2.3005538169617443E-4	28	2.0791833308520964E-4	35	1.5335181631049373E-4	0	1.3064079684637088E-4	17	1.1258820988044752E-4	13	1.1219801698446619E-4	47	1.0080599877506422E-4	27	9.720422158921178E-5	11	9.321415243988651E-5	8	8.494192964939224E-5	45	8.34251000685488E-5	34	7.959588487132313E-5	24	6.583393117827903E-5	38	6.126154329382084E-5	18	5.908933085364408E-5	5	4.951434061575503E-5	46	4.657827036079035E-5	29	4.2039452124810845E-5	32	3.05395618563077E-5	15	2.7983539627227576E-5	44	2.1893971102232436E-5	1	1.2095223345639035E-5	
7	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18091129_JM_sotu101WNL.txt	33	0.18475528468244481	10	0.1728122707507213	2	0.1309905711927475	23	0.08364581604861492	3	0.05935707819256938	12	0.05692971832050865	40	0.05681215646887475	20	0.044196993035896734	6	0.03800101254506646	30	0.037710997428755624	42	0.03625014010439682	26	0.02657163133022473	49	0.019005043320565757	36	0.01891938898616165	25	0.015749902732930438	37	0.006062569017185332	43	0.0021123587814400576	48	0.0019874524122929305	22	0.0017896336449504887	21	0.0017435427733135198	11	0.0011379028291440558	7	7.736717464120768E-4	39	7.493624677211464E-4	19	2.572099659765724E-4	16	2.2898162649455261E-4	31	1.8701366895203527E-4	28	1.3477316055221717E-4	41	1.2995600067751555E-4	35	9.940301393296662E-5	0	8.468167682370671E-5	17	7.297994679615715E-5	13	7.272702282819288E-5	47	6.534268939127418E-5	27	6.300800880905122E-5	8	5.50595618596128E-5	45	5.40763492992005E-5	34	5.159424285429559E-5	14	4.9010201341804537E-5	24	4.2673711571348566E-5	38	3.9709878813962285E-5	18	3.83018455173819E-5	5	3.2095313955357124E-5	9	3.2058572224756616E-5	46	3.0192146197164416E-5	4	2.7435817444364393E-5	29	2.7250073366173107E-5	32	1.979581700266773E-5	15	1.813899728339038E-5	44	1.4191724407859233E-5	1	7.840152687299002E-6	
8	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18121104_JM_sotu104WNL.txt	10	0.18782061095135183	33	0.15059944602660866	2	0.10850063194475754	23	0.09998279235524425	36	0.06694338492599923	12	0.0585582837184497	40	0.05115929879491709	3	0.046186715405408835	30	0.04093829130468567	26	0.03706539857125449	22	0.02637247578272274	20	0.02261946906465446	6	0.020938883490548614	42	0.016890853024524023	49	0.014138173166712042	37	0.01229789189850574	43	0.010974315567537571	25	0.010459143452981786	7	0.009909649296585218	39	0.0037855996067669385	48	0.0011270599799046586	19	7.568870485493366E-4	31	7.170795861796688E-4	47	3.4256825052765495E-4	16	1.298526826399548E-4	28	7.642821266267434E-5	41	7.369646015479164E-5	21	7.220217454482904E-5	35	5.637023467470037E-5	0	4.8021944268395687E-5	17	4.138603614394199E-5	13	4.124260605198707E-5	27	3.57310719506652E-5	11	3.4264371785468943E-5	8	3.1223604801415576E-5	45	3.066603697150118E-5	34	2.925846473348805E-5	14	2.7793086364110663E-5	24	2.419974043583413E-5	38	2.2518987091845026E-5	18	2.1720508612997766E-5	5	1.820086039686616E-5	9	1.818002461036071E-5	46	1.7121597214494313E-5	4	1.555851685617902E-5	29	1.5453183658896494E-5	32	1.1225965952806202E-5	15	1.0286403733371714E-5	44	8.047953514258428E-6	1	4.446054796352166E-6	
9	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18130304_JM_Inaug2WNL.txt	10	0.1606643265673314	33	0.1405932068560747	36	0.10759769189625513	23	0.10286431539039523	2	0.09872622187173147	30	0.062237004608335283	20	0.0485277572187102	22	0.041482926351227745	7	0.035108911750063095	6	0.028723975273772188	37	0.024453356000869418	25	0.0203969109714002	40	0.019765613405274773	39	0.01890665501556031	12	0.015900548907947874	43	0.014485286782874866	26	0.011576119885091659	3	0.009842921404371803	48	0.008639861211119093	31	0.006746896319834882	47	0.005756060334244515	45	0.004930867856055059	34	0.004118854636256812	46	0.001661876690977385	16	0.0011518374799579592	42	0.001040120614203888	8	8.908968080878247E-4	24	8.723139324608222E-4	19	3.859000953932902E-4	49	2.2373303786084732E-4	28	2.022043559474402E-4	41	1.9497702146950086E-4	21	1.9102362456491017E-4	35	1.4913742713455475E-4	0	1.2705054813975862E-4	17	1.0949407937404521E-4	13	1.0911460969450117E-4	27	9.453287129694194E-5	11	9.065245656605615E-5	14	7.353152628140932E-5	38	5.9577963723846564E-5	18	5.746544766559713E-5	5	4.815359572100731E-5	9	4.809847096217529E-5	4	4.116280848129136E-5	29	4.088413087554382E-5	32	2.9700278683654892E-5	15	2.72145006334496E-5	44	2.1292284620445033E-5	1	1.176282442416022E-5	
