#doc name topic proportion ...
12	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18610304_AL_Inaug1WNL.txt	2	0.17250945629348627	14	0.16892125386145787	1	0.16616109814451294	13	0.0836324422078596	8	0.08059627091922018	15	0.05741096289688279	5	0.05520283832332685	7	0.04223010645368569	12	0.04002198188012975	9	0.026497218867099607	4	0.02594518772371062	6	0.02180495414829323	3	0.020976907433209752	10	0.01766472057287584	0	0.015732611571014393	11	0.004691988703234682	
13	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18611203_AL_sotu101WNL.txt	3	0.144956962436801	1	0.12377535740716404	13	0.1126802309630685	2	0.10144101196775093	9	0.09596549502131417	8	0.07089339110868267	10	0.06426513375246974	6	0.048847230771713594	15	0.046541749952161274	14	0.04077804790328047	7	0.04063395535205845	0	0.03616708626417582	5	0.028818366151852796	12	0.025360144922524315	4	0.01858779501508937	11	2.880410098928182E-4	
14	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18641206_AL_sotu104WNL.txt	3	0.13581750911403603	13	0.13513069404036823	9	0.09993142151489427	10	0.09031601048354529	1	0.08276104467319965	6	0.07125689218926426	8	0.07039837334717952	15	0.06095466608424748	2	0.05666207187382383	7	0.05030903244239682	0	0.044642808084637595	14	0.0376029535795428	5	0.02524028225352267	12	0.01991746543259734	4	0.017341908906343146	11	0.001716865980401045	
15	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18650304_AL_Inaug2WNL.txt	7	0.1175629622748859	8	0.11466013724556737	1	0.09288894952567839	2	0.09143753701101912	9	0.08708329946704133	14	0.08272906192306352	4	0.07982623689374499	0	0.06821493677647086	5	0.05660363665919673	3	0.046443749056581864	12	0.04208951151260406	6	0.03773527396862626	13	0.0319296239099892	15	0.024672561336692867	10	0.024672561336692867	11	0.0014499611021446073	
16	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18850304_GC_Inaug1WNL.txt	14	0.20025815412738515	9	0.11745884425000513	12	0.11617513401934808	13	0.08215681290693615	2	0.07317084129233677	5	0.0693197106003656	1	0.0693197106003656	3	0.06611043502372296	15	0.04685478156386715	7	0.04300365087189599	8	0.039794375295253356	10	0.03915252017992483	4	0.01604573602809785	6	0.010910895105469632	0	0.009627184874812579	11	6.412132602131987E-4	
17	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18851208_GC_sotu101WNL.txt	3	0.16029300064524055	9	0.1551567067995987	13	0.1186941059349926	10	0.10872664461077673	1	0.09301263670678332	15	0.0863507110258023	7	0.0505492172898432	6	0.042717640535102144	8	0.03854758018517509	2	0.03534375333096284	14	0.028936099622538344	5	0.024766039272611288	12	0.02359638819885126	0	0.018714366325765928	4	0.012459275800875346	11	0.0021358337150803215	
18	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18881203_GC_sotu104WNL.txt	3	0.1697435247718419	9	0.1385676918485691	13	0.13351215137452485	10	0.11351978677262262	1	0.08954426906995826	15	0.07139028282225393	7	0.050095733552794855	14	0.03860586883905794	6	0.03738028326959267	12	0.036997287779134774	8	0.03217154459936527	5	0.030179968048984204	2	0.024664832986390488	0	0.019609292512346242	4	0.009498211564257756	11	0.004519270188305095	
19	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18930304_GC_Inaug2WNL.txt	14	0.1728931517024692	12	0.1296697303712305	9	0.09178253389570029	2	0.08804717649670435	13	0.06937038950172467	1	0.06243329718930364	3	0.05656344984802432	15	0.05496258239131177	7	0.054428959905740926	8	0.049626357535603294	10	0.048025490078890745	4	0.04268926522318227	5	0.03842028533861548	6	0.018676253372494112	11	0.016541763430210715	0	0.005869313718793757	
20	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18931204_GC_201WNL.txt	3	0.16368321058605748	10	0.15067142472590714	13	0.14992552617341445	9	0.14105762116044576	15	0.06953423773809082	1	0.0677109301653309	7	0.06456158072147286	6	0.05884302515236221	8	0.03215643249651251	12	0.023454282717431087	14	0.020967954209122106	5	0.01864738093470039	0	0.015249398640011456	2	0.014254867236687865	4	0.005884227925380971	11	0.0033978994170719935	
21	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18961207_GC_sotu204WNL.txt	13	0.1597824256831111	3	0.14804624762260435	10	0.12562293535057473	9	0.11421458349287542	15	0.08385787711290545	1	0.08221874609886819	7	0.07107265520341485	8	0.04760029908240135	6	0.044715428497695775	12	0.024718030126441255	2	0.024586899645318277	5	0.023275594834088472	14	0.01966950660320651	4	0.015407765966709642	0	0.013375243509303445	11	0.0018357611704811648	
22	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19130304_WW_Inaug1WNL.txt	8	0.21908506300126054	5	0.13936047066386104	12	0.12868867483916976	4	0.12554991136131938	14	0.0828627280625543	7	0.06026363102203161	2	0.05649711484861116	15	0.05273059867519071	13	0.03766453398150892	1	0.03452577050365854	0	0.023853974678967275	10	0.01443768424541615	11	0.011926673463135851	6	0.006904651898575253	3	0.0062768992030051785	
23	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19131202_WW_sotu101WNL.txt	8	0.1310600611502194	5	0.09075548255009043	2	0.09075548255009043	13	0.08793698055008141	3	0.0870914299500787	14	0.08483662835007148	15	0.07779037335004894	1	0.07553557175004172	4	0.06172491194999752	12	0.0586245597499876	9	0.056651608349981286	7	0.030439539749897406	11	0.022547734149872153	0	0.017756280749856822	6	0.014937778749847802	10	0.011555576349836979	
24	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19161205_WW_sotu104WNL.txt	8	0.18371303949272344	13	0.15577722179713485	15	0.11505721634254805	3	0.11316326260047425	1	0.10464047076114213	2	0.08096604898521959	9	0.04308697414374351	14	0.04166650883718816	5	0.039772555095114355	0	0.02604139046507928	12	0.022726971416450126	6	0.020359529238857872	4	0.01893906393230252	11	0.013730691141599558	10	0.010416272092970401	7	0.00994278365745195	
25	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19170305_WW_Inaug2WNL.txt	8	0.203953608509341	4	0.1820761561175003	12	0.11009228050563732	14	0.10162358925718286	15	0.0896262766552057	2	0.08821482811379663	5	0.059280133014910544	0	0.05222289030786516	7	0.027522540833206308	1	0.02540536802109269	13	0.021171022396865455	11	0.010585158336297376	3	0.010585158336297376	10	0.00846798552418376	6	0.005645088441365605	9	0.0035279156292519894	
26	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19171204_WW_sotu201WNL.txt	8	0.14464319242119356	2	0.12729618284156263	15	0.11658185339531998	4	0.10765324552345112	12	0.09260216368230076	5	0.07500005102061642	0	0.07168371095392227	14	0.06632654623080095	13	0.05102036130759718	1	0.048214227405009816	7	0.031887630153592465	3	0.024489640774043975	6	0.02346922844583039	9	0.013520208245747943	10	0.0035711880456654925	11	0.0020405695533451157	
27	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19201207_WW_sotu204WNL.txt	8	0.12825317920106588	3	0.12230518843234757	13	0.11561369881753945	9	0.08438674728176822	15	0.08401499785872332	2	0.07992575420522947	5	0.07434951285955604	0	0.061710032476029596	1	0.04684005555423378	14	0.03791806940115629	12	0.0371745705550665	7	0.034200575170707334	4	0.03159832920939307	11	0.024163340748495157	10	0.018958848825866622	6	0.018587099402821727	
28	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19330304_FDR_Inaug1WNL.txt	5	0.1774374147238536	12	0.11546655056398783	4	0.11281822303578844	14	0.10063591640607124	2	0.09269093382147306	8	0.08315695471995525	7	0.05561434842668158	1	0.04872869685336317	15	0.045021038313884015	9	0.04449137280824414	0	0.04025404876312511	13	0.02913107314468767	3	0.020656425054449618	6	0.01906742853752998	10	0.008474118424732413	11	0.006355456402172901	
29	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19360103_FDR_sotu104WNL.txt	2	0.1598009857821497	5	0.14222022448795377	4	0.1094202967002748	12	0.08501715042624162	9	0.08081875966941872	8	0.07425877411188292	14	0.0732091764226772	0	0.049855627837849754	7	0.04959322841554832	6	0.04487003881412255	15	0.038047653834285315	13	0.03411166249976384	1	0.02282848734080227	3	0.01863009658397936	11	0.013382108137950724	10	0.003935728935099176	
30	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19370106_FDR_sotu201WNL.txt	5	0.16459004158382162	12	0.10337267374002194	8	0.08907640220763759	15	0.07807927025964961	14	0.07404698854538737	7	0.07258070428565563	2	0.0711144200259239	0	0.0663489961817958	4	0.06341642766233233	3	0.048387014000082114	13	0.04655415867541745	6	0.04068902163649053	9	0.03262445820796603	1	0.02236046838984393	11	0.01906132880544754	10	0.007697625792526642	
31	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19370120_FDR_Inaug2WNL.txt	5	0.17653670425416054	4	0.16104127097970986	12	0.12949699609957807	2	0.09850612955067671	7	0.08245728794499564	8	0.07360275464530953	14	0.06364140468316266	9	0.057553913039628465	15	0.037631213115334725	0	0.028223271484418236	1	0.02268918817211442	13	0.021582371509653656	11	0.017708513191040984	6	0.01660169652858022	3	0.009407388222585258	10	0.0033198965790510603	
32	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19400103_FDR_sotu204WNL.txt	5	0.15564612923832435	4	0.13942646001976305	2	0.12476637437990958	0	0.11447312276043799	12	0.092327035942787	7	0.08016228402886603	8	0.06519028167327098	9	0.045539528581552496	15	0.04086077784542905	3	0.03711777725653029	14	0.02776027578428339	6	0.020898108037968998	1	0.01902660774351962	13	0.01621935730184555	11	0.013100190144429917	10	0.007485689261081777	
33	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19410106_FDR_sotu301WNL.txt	5	0.13803532506485866	0	0.12507564834550136	4	0.12356870919208773	12	0.11030764464204772	2	0.09312853829313222	8	0.06630502136236945	15	0.0635925308862249	7	0.05244118115096396	6	0.04761897586004031	9	0.047317588029357587	13	0.029535706019076645	1	0.02863154252702846	14	0.02833015469634573	11	0.026220439881566637	10	0.010548272686064793	3	0.00934272136333388	
34	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19410120_FDR_Inaug3WNL.txt	5	0.2410735544470768	4	0.18601337515922808	8	0.11979234871843712	12	0.07886924249098204	14	0.07142867772235384	7	0.06770839533803974	13	0.04985103989333206	15	0.04538670103215515	6	0.026785289110584653	2	0.026041232633721833	9	0.02232095024940773	0	0.019344724341956453	3	0.013392272527053894	1	0.013392272527053894	10	0.012648216050191074	11	0.005951707758425696	
35	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19440111_FDR_sotu304WNL.txt	0	0.12844064352563472	2	0.11166468850197013	5	0.11140256420472537	4	0.1106161913129911	12	0.09724785215350838	7	0.08885987464167609	6	0.05792920756679451	14	0.05583221318883644	8	0.0547837159998574	13	0.03669713948996903	3	0.03591076659823475	15	0.03040615635609481	11	0.026212167600178662	9	0.025425794708444385	10	0.014416574224164506	1	0.014154449926919747	
36	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19450106_FDR_sotu401WNL.txt	0	0.23134179286203485	4	0.10829277227858006	6	0.10414642272472727	15	0.08207320892333449	12	0.08195125746586822	5	0.07829271374188047	7	0.06634147091018715	2	0.04585362605585572	8	0.03975605318254279	11	0.03207311136216851	13	0.031341402617370964	14	0.023658460796996676	3	0.02243894622233409	9	0.020365771445407698	10	0.018048693753548787	1	0.014024295657162256	
37	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19450120_FDR_Inaug4WNL.txt	4	0.27022669784405423	5	0.1691207829642048	14	0.08455947233742168	12	0.08088289361451807	7	0.07352973616871085	8	0.06985315744580722	1	0.05698513191564457	0	0.04411710638548192	15	0.034925659578222884	2	0.034925659578222884	9	0.02021934468660843	13	0.01838105532515662	11	0.016542765963704815	6	0.0128661872408012	3	0.007351319156445778	10	0.00551302979499397	
38	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19690120_RN_Inaug1WNL.txt	4	0.4506406283656372	5	0.145489526609554	15	0.11147887749742086	12	0.07132741674004149	14	0.049598390918400896	8	0.03401017674200655	2	0.03164832610921953	7	0.022673293704628852	13	0.02031144307184183	1	0.01936670281872702	11	0.014643001553152976	0	0.01180878079380855	9	0.011336410667251147	6	0.0047232288954474864	3	9.442678829882512E-4	
39	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19690120_RN_sotu101WNL.txt	4	0.4581985503905556	5	0.14926848762201322	15	0.09305644256168209	12	0.07983007901807478	14	0.056211572690204555	7	0.03495491699512136	2	0.03212069623577694	8	0.031175955982662127	1	0.019839072945284426	9	0.018894332692169617	0	0.009919300287578934	13	0.00850218990790672	11	0.0037784886423326775	6	0.003306118515775273	3	0.0014166380095456557	
40	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19720120_RN_sotu104WNL.txt	4	0.21097743596147417	7	0.11304149261427036	5	0.11127914916072171	11	0.08685810416154749	2	0.07880167694532507	13	0.06394763926541497	12	0.06319234921389412	15	0.0571500288017273	0	0.04758302148246317	8	0.04707949478144927	9	0.03575014400863649	14	0.022406686431768102	6	0.022406686431768102	3	0.020392579627712498	1	0.011329099009462275	10	0.007804412102364964	
41	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/19730120_RN_Inaug2WNL.txt	4	0.3721602632081039	5	0.1414316488665457	12	0.11758229690335577	2	0.10926275552084766	7	0.05546305458062856	0	0.05268987411979252	8	0.043261060552949995	9	0.023848797327097746	14	0.022184889050596124	15	0.02107561686626171	11	0.013865347668088014	1	0.008318986746415942	13	0.00665507846991432	6	0.004991170193412699	3	0.004991170193412699	10	0.002217989732576662	
42	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/20090120_BO_Inaug1WNL.txt	4	0.24521354014015082	12	0.17110813394260746	5	0.1457124610322134	11	0.0878436325970531	7	0.0803498274759532	8	0.06411324971357012	14	0.04787667195118702	15	0.031640094188803924	1	0.027893191628253974	6	0.02372996656097626	2	0.02372996656097626	0	0.017485128960059687	13	0.01665248394660414	9	0.012072936372598651	3	0.002497518717859903	10	0.002081196211132131	
43	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/20100127_BO_sotu102WNL.txt	11	0.31620767442135717	4	0.1603230080925527	7	0.15830551888208502	12	0.07451246700732644	13	0.06563551448126856	2	0.05326158065706665	5	0.04989909863962048	9	0.025151230991216657	15	0.021250751850979098	6	0.019367761921209245	0	0.016812275587950155	14	0.013853291412597524	8	0.008876818026777191	3	0.007531825219798724	10	0.004707340325143941	1	0.0043038424830504005	
44	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/20120124_BO_sotu104WNL.txt	11	0.36952396147470146	7	0.1567927126871594	4	0.13585025814330812	12	0.07536514271731655	13	0.06475613613918135	2	0.055249364010722536	5	0.04918707453750243	15	0.022733447745269208	6	0.018737847865192316	0	0.015706703128582262	8	0.009093296430523957	10	0.008679958511895314	9	0.00826662059326667	1	0.00482213793802797	3	0.003306565569722942	14	0.0019287725076274625	
45	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/20130121_BO_Inaug2WNL.txt	4	0.2699635548559305	12	0.16444944448246757	5	0.12547576407425154	7	0.11454412200853238	11	0.0769963079567145	14	0.05465773503981019	2	0.03944849390489662	8	0.03136858455197378	0	0.026615696697313288	9	0.022338097628118846	13	0.020912231271720698	1	0.01615934341706021	15	0.01568405463159416	6	0.00855472284960342	3	0.008079434064137369	10	0.004752412565875026	
46	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/20130212_BO_sotu201WNL.txt	11	0.31921368572931813	4	0.1626940843057652	7	0.15292955871236924	12	0.09965545584251773	13	0.059161393822846235	5	0.05585868663684466	2	0.0420734740344033	15	0.035755251591617666	9	0.018810927767783498	6	0.018380139873957205	8	0.009764381997431354	0	0.00962078603282259	14	0.0071796546344736	3	0.004882119200733373	1	0.0028717756962106746	10	0.0011486241209055046	
