#doc name topic proportion ...
0	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p001.txt	8	0.5961121089138894	9	0.170039305016764	1	0.032816924767108756	3	0.030296730729368303	4	0.02271444654482636	13	0.020790699421412658	6	0.017737750892887316	19	0.014679530423556991	5	0.014524520220303445	14	0.01358548796109882	10	0.011047309457676742	7	0.010255412049054682	15	0.010137108112000382	16	0.008606365870652772	18	0.005604578031765506	0	0.004909451592205969	12	0.004725158453204108	17	0.0045566771548124696	11	0.0035539286731452496	2	0.0033065057142660473	
1	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p002.txt	7	0.5532827444069067	10	0.13067775155905148	4	0.09070525291015258	3	0.06675502374560116	6	0.05790920251492494	1	0.042515421203866796	14	0.0332881702966368	9	0.009720263077028352	11	0.008331049270622082	8	0.0015650716551142147	13	0.001188496200402773	19	8.391524391972069E-4	5	8.302913117355324E-4	15	5.794857705352736E-4	16	4.919811945341434E-4	18	3.203845893108276E-4	0	2.8064782454546584E-4	12	2.7011274388154033E-4	17	2.6048154394359315E-4	2	1.8901574200856007E-4	
2	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p003.txt	7	0.3862938267867361	4	0.19018461987696597	3	0.14337265182096054	9	0.13536555230344413	8	0.0959793104144739	1	0.025432782516606644	6	0.008854007079071437	2	0.00805502400167881	13	0.0011510730224079252	19	8.127293416002225E-4	5	8.041472319007594E-4	14	7.521578938399159E-4	10	6.116321355609112E-4	15	5.612390154098692E-4	16	4.7648976948210745E-4	18	3.1029637067914666E-4	0	2.718108307980122E-4	12	2.6160747706661073E-4	17	2.522795428096642E-4	11	1.967625685072567E-4	
3	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p004.txt	8	0.2520021487974561	7	0.18549973523340618	3	0.1761656429580705	9	0.14338216586338182	16	0.08758288245157322	13	0.07764836006186099	4	0.023467132194092393	10	0.022575530601347347	1	0.013373514602800693	19	0.011987456518099933	6	0.0013555173672581728	5	0.00110996256112767	14	0.001038201798252262	15	7.74676912680077E-4	18	4.283013615473731E-4	0	3.751798600135384E-4	12	3.610961944974261E-4	17	3.482208684537139E-4	11	2.715909174469758E-4	2	2.526828766336588E-4	
4	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p005.txt	7	0.6459790830300544	9	0.16436231324404163	4	0.14765898631115754	17	0.01663703349686239	1	0.0037207015095914093	3	0.0034349681623253576	8	0.003104076937783162	13	0.0023571979175892343	6	0.002011062187949693	19	0.0016643287387416435	5	0.001646754066485162	14	0.0015402889187245941	10	0.0012525165373599581	15	0.0011493201670442234	16	9.757684095716364E-4	18	6.354331519909189E-4	0	5.566214409186404E-4	12	5.357267420595074E-4	11	4.0293561547865626E-4	2	3.748834142702087E-4	
5	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p006.txt	4	0.24157383554027506	7	0.24034023624454712	3	0.21416871440611465	9	0.14353738185152484	10	0.07148347478067821	1	0.03140514503068597	6	0.02991211936503652	0	0.014564027500591664	8	0.0027107861158752918	13	0.0020585376958905184	19	0.0014534559959893131	5	0.0014381080589056555	14	0.001345132191954345	15	0.0010036997194225448	16	8.521372085788431E-4	18	5.54922896728852E-4	12	4.6784942621788325E-4	17	4.5116768325378817E-4	11	3.5188311821010294E-4	2	3.273851695188222E-4	
6	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p007.txt	3	0.2630436613211571	19	0.24250371443579857	8	0.2256494762145502	10	0.20501662741811286	9	0.04064012693430658	1	0.004271578202527134	4	0.00295660045637775	13	0.0027061980698694236	6	0.0023088144490568912	5	0.0018905678827467684	14	0.0017683398020123876	7	0.0013348842061698025	15	0.0013194853069011918	16	0.0011202379600449295	18	7.2951361301369E-4	0	6.390332597113957E-4	12	6.150449499894361E-4	17	5.931147707648276E-4	11	4.625931394022236E-4	2	4.3038760748680024E-4	
7	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p008.txt	4	0.3364290896974246	7	0.2305100584597488	9	0.21226821977766527	1	0.10889989722051399	6	0.08587300932112876	3	0.00443614209619427	8	0.004008807570491069	13	0.003044239252628219	19	0.0021494227692752596	5	0.0021267256903681245	14	0.001989229649229138	10	0.0016175816121103543	15	0.001484307083527192	16	0.001260171015648343	18	8.206398492369274E-4	0	7.188572612655288E-4	12	6.918724832949657E-4	17	6.672029244936225E-4	11	5.203773547265576E-4	2	4.8414891102900034E-4	
8	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p001.txt	8	0.7382955761127576	1	0.032816924767108756	3	0.030296730729368303	9	0.027855837817895707	4	0.02271444654482636	13	0.020790699421412658	6	0.017737750892887316	19	0.014679530423556991	5	0.014524520220303445	14	0.01358548796109882	10	0.011047309457676742	7	0.010255412049054682	15	0.010137108112000382	16	0.008606365870652772	18	0.005604578031765506	0	0.004909451592205969	12	0.004725158453204108	17	0.0045566771548124696	11	0.0035539286731452496	2	0.0033065057142660473	
9	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p002.txt	4	0.35884117721592673	3	0.24899608045767835	7	0.11263094322456889	15	0.090406611053047	1	0.04953697616870519	16	0.04575583206432795	0	0.04517845730449193	18	0.023081164640236653	9	0.004350454584220391	8	0.004275864578538395	13	0.0032470390658623405	6	0.0027702372547612117	19	0.002292612085224674	5	0.0022684029821363407	14	0.002121747289225784	10	0.0017253409639890588	12	7.379633450013543E-4	17	7.116503602067481E-4	11	5.550436281670244E-4	2	5.164017336839271E-4	
