#doc name topic proportion ...
0	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17890430_GW_Inaug1WNL.txt	2	0.406446056767597	8	0.2713443114330267	9	0.16263538811717304	3	0.13356214807180522	6	0.022662091015294965	4	0.002888716194283171	0	2.0063023235981028E-4	1	1.2598059555847017E-4	7	8.00964648482399E-5	5	5.458110805339782E-5	
1	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17900108_GW_sotu101WNL.txt	2	0.5271501536008294	8	0.2655144873283972	9	0.12895864758927325	3	0.045998056439010705	4	0.026620410890460897	6	0.005151676460215635	0	2.638172057525391E-4	1	1.6565723075907704E-4	7	1.0532224031432658E-4	5	7.177101498691817E-5	
2	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17921106_GW_sotu104WNL.txt	2	0.522534084625793	8	0.2799294111112973	9	0.12700886149069096	1	0.03204552576310738	3	0.025943063802003122	4	0.009139795575486227	5	0.002899498994709286	6	3.0687459843442013E-4	0	1.3785069194794983E-4	7	5.503334653031228E-5	
3	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17930304_GW_Inaug2WNL.txt	2	0.3567666368907175	8	0.31713290583095577	3	0.1512181189038441	6	0.07525079356427829	9	0.07258459125708923	1	0.015423456082109458	5	0.007626087025665309	0	0.0020432618810248514	4	0.001138428762248188	7	8.157198020672736E-4	
4	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17931203_GW_sotu201WNL.txt	2	0.47701949721797	8	0.30559715375400925	9	0.12504389787247167	3	0.04081774620898398	1	0.025987850190868352	6	0.023683577122182393	4	0.0016050350157579892	0	1.467400478394008E-4	7	5.858219344789041E-5	5	3.9920376469082387E-5	
5	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17961207_GW_sotu204WNL.txt	2	0.4985210024661498	8	0.2965351745495168	9	0.15810939305066862	1	0.023331448872295636	3	0.0216667370634577	6	0.0016125866190111115	0	1.0036522399320105E-4	4	5.591973245545628E-5	7	4.006823668100124E-5	5	2.7304185770726992E-5	
6	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18090304_JM_Inaug1WNL.txt	2	0.3882420121887052	8	0.34125542437258694	9	0.15739413025048118	3	0.07046250992748834	6	0.0368784278661272	4	0.0026710454124870067	5	0.0026014205731884335	0	2.4419986340575543E-4	1	1.5333902505770505E-4	7	9.749052047223861E-5	
7	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18091129_JM_sotu101WNL.txt	2	0.4723602571494828	8	0.3026808681504238	9	0.1988992727366683	1	0.01915744593268359	4	0.0028103407794271397	6	0.0019839183685551424	3	0.0018448931083570861	0	1.5736737272985298E-4	7	6.28248798292348E-5	5	4.281152184304611E-5	
8	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18121104_JM_sotu104WNL.txt	2	0.44397967140779115	8	0.29041729140573586	9	0.24474607147023578	6	0.009111389553101201	4	0.005889466989510433	0	0.0031624990388392873	3	0.002578205454208725	1	5.577707568226068E-5	7	3.546218020257198E-5	5	2.4165424692750094E-5	
9	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18130304_JM_Inaug2WNL.txt	8	0.41304330569496794	2	0.2969024927967129	9	0.23678098727985025	6	0.026813140257487357	3	0.015925269055895582	0	0.00762995178946969	1	9.70453518891041E-4	4	9.536560720910811E-4	7	9.161647230559196E-4	5	6.457881157820334E-5	
10	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18131207_JM_sotu201WNL.txt	2	0.4193308839834503	8	0.30423579295562475	9	0.26452660155039504	0	0.009587739272636692	3	0.001344604051263265	4	6.621903728494094E-4	6	1.971367623213574E-4	1	5.560616062058664E-5	7	3.535351511674092E-5	5	2.4091375721892082E-5	
11	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18161203_JM_sotu204WNL.txt	2	0.5233831509466297	8	0.2743494182807984	9	0.14618419046780903	1	0.02084120366976021	4	0.018459437721528242	3	0.012884581273521902	6	0.003160664795656671	7	3.312232974998324E-4	5	3.203089781378255E-4	0	8.582056865813751E-5	
12	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18610304_AL_Inaug1WNL.txt	8	0.4907104697367533	2	0.25441672287403144	3	0.12327407473146103	4	0.09715183446297086	6	0.016086774476238824	9	0.00802818158527246	7	0.0035977495617894534	5	0.003587667565056498	0	0.0022737994191037404	1	8.727255873223794E-4	
13	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18611203_AL_sotu101WNL.txt	2	0.3966226123635891	8	0.37743310983465994	4	0.11521265738529628	1	0.0610678974069546	9	0.019284370639022174	3	0.01585479507744251	6	0.01072086251052636	0	0.0037758317372844213	7	1.657092101020309E-5	5	1.1292124214419562E-5	
14	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18641206_AL_sotu104WNL.txt	2	0.391428139577045	8	0.3598523804565835	1	0.1060785107745675	4	0.07648434741648408	9	0.031688736172373264	0	0.013904020092095844	6	0.011398964692441841	3	0.008960674813874655	7	1.9077837811574437E-4	5	1.3447626418573532E-5	
15	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18650304_AL_Inaug2WNL.txt	8	0.4580224881119424	2	0.1791588463382046	6	0.1245973751286076	4	0.09861855663291094	0	0.05803594770688381	3	0.049741534552634956	9	0.02708069104032029	1	0.004471880854347637	7	1.6217009455092108E-4	5	1.1050953959684118E-4	
