#doc name topic proportion ...
0	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17890430_GW_Inaug1WNL.txt	31	0.3130711857099177	26	0.14672275715767383	27	0.13038899151201255	15	0.09078430489483984	4	0.06355881869326456	11	0.05225556772692279	29	0.03821789956789517	7	0.035627218351186964	12	0.026372214280995978	1	0.0263385867242998	3	0.020744295626026928	35	0.01931270226077962	38	0.014415353296092177	32	0.007007197895501837	33	0.004223533781055077	18	0.0035863315226440174	39	0.0030189859968957214	9	9.839485614586395E-4	21	8.05075078749934E-4	37	7.652562076072305E-4	25	3.3272210987389625E-4	8	1.744922343051695E-4	2	1.575483466453766E-4	14	1.3883884348786225E-4	34	1.2987762499324087E-4	28	1.267751691657196E-4	36	1.1655464511841787E-4	13	1.0095901529995402E-4	23	6.793244850341301E-5	20	6.729688317311315E-5	17	6.0583187836182005E-5	24	5.202798976860165E-5	22	5.193665224455938E-5	19	4.243234284114864E-5	5	4.188630274108796E-5	0	4.0005117695958754E-5	30	3.493957330591213E-5	6	2.9420439580617277E-5	10	2.1307642928700294E-5	16	1.2238584670719288E-5	
1	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17900108_GW_sotu101WNL.txt	31	0.36076721308751974	27	0.11867786119468002	26	0.11848761788039204	4	0.08508815535943312	3	0.07577089081653288	7	0.06018299514402595	29	0.05907905702128056	1	0.039013376000620006	18	0.016396509861458117	37	0.01629877261147096	15	0.013693157821810777	11	0.007292776632012142	25	0.004035056148133192	21	0.0037542732895969027	39	0.003056371291728464	8	0.002927946082939653	38	0.0026944108998206923	12	0.002167168844776437	32	0.0019842572170012066	14	0.0019814624685587606	9	0.0012893840570630314	34	0.001069956761346339	13	0.0010320612902297627	35	0.0010141210128833675	20	9.87949821204639E-4	2	2.0645421350080152E-4	28	1.661284830900368E-4	36	1.527353228399884E-4	33	1.3601875577325234E-4	23	8.901991373177898E-5	17	7.938930913850585E-5	24	6.817842228380896E-5	22	6.805873193420661E-5	19	5.560411235532816E-5	5	5.488857149566003E-5	0	5.242343246239669E-5	30	4.578545113622982E-5	6	3.855307811091166E-5	10	2.7921922102442E-5	16	1.6037663525874045E-5	
2	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17921106_GW_sotu104WNL.txt	31	0.3654405707220143	27	0.12445490977309726	3	0.08389118300678823	29	0.07889622385338008	26	0.07275484035190853	11	0.04928281620149821	4	0.045714417826328534	1	0.04277572939068106	39	0.028118135291323513	7	0.022196333792867805	24	0.020865219088435447	25	0.019638561758016135	35	0.011895024512948143	37	0.009995494011807214	18	0.008153339628101471	8	0.004380852754973034	38	0.0028377995124547624	9	0.002098569468663967	19	0.0019228322316654967	12	0.0016136118672835495	14	0.0010425114615800633	2	5.820165136358202E-4	28	5.607998432133981E-4	15	1.0349883883539003E-4	32	9.719331379381107E-5	34	8.954456414356672E-5	21	8.166743551166565E-5	36	8.035899098539862E-5	33	7.156386463712109E-5	13	6.960653170142698E-5	23	4.683625445691651E-5	20	4.639806180834117E-5	17	4.1769282041468454E-5	22	3.580789907851407E-5	5	2.8878651905833664E-5	0	2.7581662567229288E-5	30	2.408920599836132E-5	6	2.028402074102922E-5	10	1.4690625880143058E-5	16	8.437933247784049E-6	
3	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17930304_GW_Inaug2WNL.txt	31	0.3110348358384711	26	0.13143002416908595	27	0.12642022491060317	4	0.10525345453069318	15	0.07762589095674204	21	0.07733290777940242	11	0.03243385998446233	29	0.029609809321468915	9	0.02181027871354199	3	0.01405349045809029	13	0.013640289522557771	7	0.01199223037069323	39	0.008874379667987061	18	0.007770750879906599	38	0.0063186373212801815	25	0.0030785597101312366	12	0.002595868540035445	1	0.0022847246811730374	8	0.001614514774705747	2	0.0014577389899459116	32	0.0013043598466495783	14	0.001284626591015985	34	0.0012017116136443875	28	0.0011730056899031346	36	0.00107843880476173	33	9.604058948103314E-4	35	8.074646463042416E-4	37	7.275685784138705E-4	23	6.285548593462437E-4	20	6.226741986959522E-4	17	5.605547562032195E-4	24	4.813965418812809E-4	22	4.805514281566587E-4	19	3.926114231685582E-4	5	3.8755910773090985E-4	0	3.701531695158897E-4	30	3.2328348335349634E-4	6	2.722168959002041E-4	10	1.9715206501612136E-4	16	1.132392845506602E-4	
4	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17931203_GW_sotu201WNL.txt	31	0.3656475575451936	27	0.1072321051398715	26	0.09906679641569414	1	0.07371780233355195	3	0.060547914802652744	29	0.049189334264846674	11	0.03933971060613591	4	0.03252099826062434	18	0.026807211978622215	8	0.020778707856960007	35	0.017188993765195604	7	0.016564701540707938	25	0.013843316943091743	39	0.01279178573893093	32	0.012191629848578673	38	0.0120854890847282	15	0.011694662910268501	12	0.01128666984730706	13	0.006118168734133139	37	0.0055981159760748155	2	0.0016265978791872183	14	0.001109197612502186	19	0.0010384780939405288	9	7.21780876694049E-4	0	5.330217818062199E-4	34	9.527244583964245E-5	28	9.299662231104939E-5	21	8.689144227865064E-5	36	8.549930070696252E-5	33	7.6141578027944E-5	23	4.9832221070662E-5	20	4.936599862848461E-5	17	4.444113050431834E-5	24	3.816541792808836E-5	22	3.809841678518251E-5	5	3.072592765328786E-5	30	2.563011608520688E-5	6	2.1581525198576004E-5	10	1.5630338612988083E-5	16	8.977681069049907E-6	
5	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17961207_GW_sotu204WNL.txt	31	0.3798979770378116	26	0.11593809107385374	27	0.0925256204451813	29	0.08139130106605584	3	0.07398348253530745	1	0.06954456784850625	8	0.04740413695756527	7	0.03588018228102199	4	0.031970433165995835	39	0.020859562944666017	11	0.010052214102019421	25	0.009492484346762121	12	0.008430118791244926	35	0.00764214516164847	38	0.004833376929993913	18	0.0031854441051999633	32	0.0028339089627552605	36	0.0014401273726911302	14	7.605865716595651E-4	17	7.212235491819564E-4	28	4.0914354024504195E-4	9	1.495565666147906E-4	2	7.924767939988357E-5	15	7.550979524123878E-5	34	6.532915518212263E-5	21	5.958222722837282E-5	33	5.2210950636993966E-5	13	5.0782936459673E-5	37	3.955311742447859E-5	23	3.4170392863374156E-5	20	3.3850700028725406E-5	24	2.6170363198308826E-5	22	2.612441992453539E-5	19	2.1343700351424615E-5	5	2.1069039196861757E-5	0	2.0122792838061077E-5	30	1.7574796325524684E-5	6	1.4798641898390388E-5	10	1.0717860844212102E-5	16	6.156074975998193E-6	
6	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18090304_JM_Inaug1WNL.txt	31	0.3676477010210331	26	0.12563540887346294	27	0.07495310405301993	15	0.0727183051715639	7	0.061603614321817095	35	0.053465799969847135	29	0.04724071384458804	1	0.03448347885203569	4	0.03298915127571007	3	0.027690481792018214	38	0.02667539654102388	11	0.023432654843283825	18	0.019362238604360864	39	0.013670841942729713	25	0.0037390050097597704	32	0.00350616747789176	24	0.003398165697120474	28	0.001821434429597717	21	0.0018113283697822182	12	0.0011744167892906896	8	0.001045628599576624	9	3.610348688755877E-4	2	1.9130671550199942E-4	14	1.6858826955223107E-4	34	1.5770690320593373E-4	36	1.4152916745165995E-4	33	1.2603909105274086E-4	13	1.225918140596184E-4	37	9.548263166369789E-5	23	8.248854320540111E-5	20	8.171679333677006E-5	17	7.356453384857391E-5	22	6.306527847886988E-5	19	5.152445146420166E-5	5	5.0861409672273996E-5	0	4.857713732097344E-5	30	4.242618315278612E-5	6	3.572444766723981E-5	10	2.5873297121640593E-5	16	1.4860983854171945E-5	
7	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18091129_JM_sotu101WNL.txt	31	0.3697671366730773	26	0.11319755995253246	1	0.11194081682654958	27	0.10845315081622896	29	0.06891622970820903	3	0.042221930836700325	8	0.033067370186532254	35	0.03299879282870096	7	0.032869516323381746	18	0.022253863747518785	39	0.02018828616053017	32	0.01144745461672841	4	0.010563204151336901	12	0.007238485640847624	15	0.0038968988871214134	38	0.0037759468092728554	25	0.0018811110856153097	16	0.0016291393272906348	11	0.0011364807926919447	17	0.001127309981921387	9	2.3376470526783824E-4	2	1.238682515745974E-4	14	1.0915839588079459E-4	34	1.0211287309022413E-4	28	9.967364864182362E-5	21	9.313012529310424E-5	36	9.163802991987657E-5	33	8.160843594950185E-5	13	7.937637539318043E-5	37	6.182358318623653E-5	23	5.341010426621371E-5	20	5.291040771019158E-5	24	4.090564111144769E-5	22	4.083382938097149E-5	19	3.336131562064355E-5	5	3.293200592667146E-5	0	3.1452973570001076E-5	30	2.747032227451698E-5	6	2.313104827186765E-5	10	1.6752574882266423E-5	
8	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18121104_JM_sotu104WNL.txt	31	0.36549723538337786	26	0.10971039770525705	35	0.09638670878084318	27	0.08132951827038416	1	0.07321200428607716	29	0.0589283858160705	3	0.049003449276355096	2	0.03524478819324285	39	0.02642587504775654	8	0.02301769054289271	7	0.021987990564792753	11	0.014102026126535458	18	0.0126087650595356	38	0.010397790696147493	25	0.007183137145179567	12	0.005630567489253602	24	0.00308183802085193	4	0.0029263199581601217	15	0.0012903364879641576	14	9.794462189623274E-4	28	3.6234000031604786E-4	9	1.3244820231553674E-4	32	6.27978516345025E-5	34	5.7855895989853174E-5	21	5.276638174423936E-5	36	5.1920978886520085E-5	33	4.6238334494977534E-5	13	4.4973676479964254E-5	37	3.502848064398817E-5	23	3.0261507131455946E-5	20	2.997838521845131E-5	17	2.698767100465763E-5	22	2.3135944705477794E-5	19	1.8902110460913097E-5	5	1.865886887686778E-5	0	1.782086736340981E-5	30	1.5564346200678553E-5	6	1.310576700521384E-5	10	9.491802557491876E-6	16	5.4518573296131375E-6	
9	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18130304_JM_Inaug2WNL.txt	31	0.3275148500453909	26	0.15460271723142166	35	0.11279928559083655	29	0.08809822100913957	27	0.04856401854301511	2	0.044778070126983066	1	0.0416405508252785	15	0.032607830852118234	11	0.026840532139149467	18	0.025314613864905425	12	0.02141115054549575	7	0.01855647018601243	14	0.015568462829891426	4	0.006946079212507577	39	0.006807877230086706	9	0.006026432746352368	38	0.0056709552067943205	8	0.0034490977413530197	33	0.0025548576247978487	37	0.0025251434843555198	24	0.0024937275988792915	13	0.001740741066853636	25	0.0012036427225467414	3	9.827084716783332E-4	32	1.6645927839455913E-4	34	1.5335955684271112E-4	28	1.496961756339963E-4	21	1.3986869932684293E-4	36	1.3762777633368544E-4	23	8.021466513778563E-5	20	7.946418931560724E-5	17	7.153665490232921E-5	22	6.132682186430604E-5	19	5.0104129131212566E-5	5	4.9459364740363775E-5	0	4.723806060983964E-5	30	4.125666356115584E-5	6	3.473966802546654E-5	10	2.5160074162722522E-5	16	1.4451326174013317E-5	
