#doc name topic proportion ...
0	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17890430_GW_Inaug1WNL.txt	6	0.357687293652625	8	0.2947581932857207	9	0.1407834173852784	4	0.066835512548788	13	0.06376367603688173	3	0.05236932659379373	11	0.013308061438011063	12	0.007374624741848826	2	9.688501477365227E-4	7	7.891084632489478E-4	0	7.518316917003163E-4	1	3.7528507590391027E-4	10	1.2243848304208284E-4	5	1.1238045542066467E-4	
1	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17900108_GW_sotu101WNL.txt	8	0.3781813550803954	6	0.329848616492111	11	0.09573014841434033	9	0.09308161907178454	3	0.05152084117112957	4	0.044142921055196245	12	0.004230497721620883	2	0.002182785309806481	1	4.930829883711984E-4	10	1.6087059408001746E-4	5	1.4765546074506236E-4	7	1.2697743055770317E-4	0	7.799988497383363E-5	13	7.462932488767023E-5	
2	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17921106_GW_sotu104WNL.txt	8	0.40362781180455526	6	0.3273828147476232	9	0.09537925576617791	11	0.07819496883931924	4	0.041673024834371686	7	0.02197002621108756	3	0.021249933119491353	5	0.004362758210466453	2	0.0020947100515886345	0	0.0014693157474294889	12	0.001261740880115557	1	0.0012103887292187498	10	8.419311181772484E-5	13	3.905794673713716E-5	
3	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17930304_GW_Inaug2WNL.txt	8	0.34913534157560694	6	0.210463834720483	3	0.16970975471128713	13	0.11771441580110945	4	0.07937275260105706	12	0.02515123527744635	11	0.015286998908377128	0	0.014373036182395412	2	0.009641584224152443	1	0.003734677313977142	9	0.0021178063216348354	10	0.001218455660336791	5	0.0011183624512194539	7	9.617442509169755E-4	
4	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17931203_GW_sotu201WNL.txt	6	0.37176829439287673	8	0.349024144561797	9	0.12128407518901824	11	0.06042142079321826	3	0.03630164295869966	4	0.03624631097523974	5	0.015793455422625405	1	0.002808734869264794	12	0.0023565792620505593	13	0.0015620110791495934	10	0.0011032383282251349	7	0.001084358297661882	2	2.0228439366518276E-4	0	4.344947650775212E-5	
5	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17961207_GW_sotu204WNL.txt	6	0.39039081487113303	8	0.3245325815723891	9	0.11664724578319383	11	0.09441816956498916	4	0.0393734355275644	2	0.017480796028241635	3	0.005767126864184449	5	0.004218456022388995	7	0.0031700315170854003	10	0.0024892580721816732	1	0.0012285169137075712	12	2.2538124791157178E-4	0	2.973547778620966E-5	13	2.845053724299195E-5	
6	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18090304_JM_Inaug1WNL.txt	6	0.4334387580507571	8	0.2608548448298895	9	0.14009379394908203	4	0.06614200444571347	13	0.03460663535378541	3	0.03338119199333708	11	0.014504384304036224	12	0.007286409600720024	1	0.005510804957328759	7	0.0018023226396410865	2	0.001178597870975781	0	9.14596785932563E-4	10	1.4894536144318863E-4	5	1.3670985735773867E-4	
7	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18091129_JM_sotu101WNL.txt	6	0.3671192258038771	8	0.33294916956996357	9	0.17732993657927787	11	0.07022301330268717	5	0.02019564406825281	3	0.019361453859161732	4	0.0046291197402113845	12	0.004157242042077206	2	0.0023906833294120296	0	0.0011334790227231493	1	2.945222107781284E-4	10	9.608922663129776E-5	7	7.584458285676574E-5	13	4.457666208968672E-5	
8	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18121104_JM_sotu104WNL.txt	6	0.35231841106402534	8	0.3231893110203618	9	0.22391211742180223	11	0.05195346323388896	10	0.01755444012618102	3	0.01063127772738405	2	0.0071840068219094794	1	0.0038506340114512114	12	0.0035767244757015223	4	0.0032292723671338438	5	0.0025059883858178466	7	4.284857187656575E-5	0	2.632108448710782E-5	13	2.518368797906756E-5	
9	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18130304_JM_Inaug2WNL.txt	6	0.45740300617599394	9	0.22463692359856988	8	0.17497502300250128	3	0.030813896745028168	2	0.02407566111003374	13	0.02135920411060594	12	0.020186319252957087	11	0.01737622962992119	1	0.009451986601282436	4	0.00861353443342378	10	0.008334040869767828	5	0.0017707519181589203	7	9.332155386024672E-4	0	7.020701315323984E-5	
10	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18131207_JM_sotu201WNL.txt	6	0.385827131977224	8	0.29618324715327826	9	0.24832536881802184	11	0.027001921551040566	10	0.015052065231278984	5	0.008619928475983613	3	0.007537932240816269	2	0.005019454324984319	4	0.003831549236676739	1	0.002308445362660882	12	1.9889108090031705E-4	7	4.271742074425734E-5	0	2.6240520774412468E-5	13	2.5106605615536957E-5	
11	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18161203_JM_sotu204WNL.txt	8	0.3982850829443888	6	0.3404041604037911	9	0.1080673357754055	11	0.07837716219730832	3	0.019764173578956604	5	0.017846411517538956	4	0.014688944556341812	12	0.008201976770616955	2	0.007830980828751666	7	0.005380880604783932	0	6.187066620079538E-4	13	3.2096989346845227E-4	1	1.6076420495189569E-4	10	5.2450061688081944E-5	
12	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18610304_AL_Inaug1WNL.txt	6	0.4240868383746035	3	0.31367264527060484	8	0.15583630791117478	4	0.059608469446684374	11	0.018694498742576882	12	0.009221361288515499	2	0.006686315983859227	9	0.005290961834614992	13	0.004681143283974846	1	0.0012446731757063767	0	5.715718107901752E-4	10	3.224933777372706E-4	5	4.447386364658194E-5	7	3.824563551067623E-5	
