#doc name topic proportion ...
0	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p001.txt	4	0.8299334227495675	1	0.04340416766063984	7	0.042817247121455765	0	0.02065854502184069	5	0.018725373353420144	3	0.017207600002614936	2	0.013704345598065036	6	0.013549298492396045	
1	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p002.txt	5	0.3612490603418294	0	0.1566236588402156	4	0.14802596652945732	1	0.1413851822437121	6	0.11532311853060066	7	0.07584466988461103	3	8.619087969577359E-4	2	6.864348326161868E-4	
2	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p003.txt	5	0.4370122622431926	7	0.31131408190422677	4	0.15918940735501358	1	0.08932592612970651	0	0.001001943429435773	3	8.345719285047131E-4	2	6.646634122674958E-4	6	6.571435976525826E-4	
3	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p004.txt	7	0.3869971796451555	5	0.3085553170826745	4	0.1983878188689583	1	0.10168817825195328	0	0.0013868127932610461	3	0.0011551500746889932	2	9.199758152655178E-4	6	9.095674680429748E-4	
4	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p005.txt	5	0.7872570040028635	1	0.15160327787050593	3	0.050808605173445855	7	0.004285238264918909	0	0.0020675497276605834	2	0.0013715591286361205	6	0.001356041695014267	4	0.0012507241369548016	
5	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p006.txt	7	0.5171650699525877	5	0.400967869003744	1	0.07509610112549626	0	0.0018021642786081643	3	0.0015011183997955776	2	0.0011955092709783337	6	0.0011819836158538885	4	0.0010901843529361513	
6	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p007.txt	7	0.5320719906474187	6	0.20865152022401626	4	0.13322443418632343	1	0.11795709257195978	0	0.0023789471402443836	5	0.002156331597507543	3	0.0019815514971364924	2	0.0015781321353933702	
7	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17890430_GW_Inaug1_p008.txt	5	0.7028197804009885	1	0.281545485797729	7	0.005558531102904413	0	0.002681890424177004	3	0.002233889057592948	2	0.0017790968913931834	6	0.0017589686903243078	4	0.0016223576348906009	
8	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p001.txt	4	0.8299334227495675	1	0.04340416766063984	7	0.042817247121455765	0	0.02065854502184069	5	0.018725373353420144	3	0.017207600002614936	2	0.013704345598065036	6	0.013549298492396045	
9	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p002.txt	7	0.4819469153601295	0	0.2522030417539753	1	0.16468802670924254	3	0.09305444366675657	5	0.0025962328506761593	2	0.0019000781221922673	6	0.0018785811735577787	4	0.0017326803634698496	
10	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p003.txt	7	0.5485113514684901	5	0.43040901522628294	1	0.007560211596094672	0	0.003598340437114178	3	0.0029972489761323157	2	0.002387046177626274	6	0.0023600398095884275	4	0.0021767463086711392	
11	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p004.txt	7	0.7449980358866628	1	0.2160189136860214	0	0.008359094244182012	5	0.007576872449306059	3	0.006962733822056393	2	0.00554520738454501	6	0.005482470470246132	4	0.005056672056980249	
12	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p005.txt	7	0.6753853899372366	1	0.15464026588428498	5	0.14749177711961597	0	0.005983978598980197	3	0.004984373780757416	2	0.0039696169640771155	6	0.0039247058359615505	4	0.0036198918790862388	
13	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p006.txt	7	0.5806735477279801	2	0.19339330138259034	5	0.14749177711961597	0	0.05333989970360851	1	0.012572502570400048	3	0.004984373780757416	6	0.0039247058359615505	4	0.0036198918790862388	
14	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p007.txt	7	0.5059665171626978	0	0.41406022843156937	2	0.061079358502549294	1	0.00778181026308941	5	0.0033572191426669497	3	0.0030851018582005057	6	0.0024292153437929813	4	0.0022405492954336277	
15	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p008.txt	7	0.6806076711996107	0	0.2728250698866175	1	0.034094898500026956	5	0.0030858679209045175	3	0.002835744838920783	2	0.002258422284025317	6	0.0022328711304871345	4	0.00205945423940702	
16	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p009.txt	0	0.543305154643761	7	0.4011608218241664	1	0.02024060100471725	5	0.008732175529186365	3	0.008024394537982165	2	0.006390727117495854	6	0.006318424231115933	4	0.005827701111575066	
17	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p010.txt	7	0.5536383892650855	0	0.3908275872028419	1	0.02024060100471725	5	0.008732175529186365	3	0.008024394537982165	2	0.006390727117495854	6	0.006318424231115933	4	0.005827701111575066	
18	file:/Users/dingyi/mallet-2.0.7/speeches_wnl_paragraph/17900108_GW_sotu101_p011.txt	7	0.6722261158782497	5	0.2450286778201108	4	0.06270072630889803	1	0.008016791832190655	0	0.003815653286820659	3	0.0031782603972766456	2	0.0025312059135674755	6	0.0025025685628860764	
