#doc name topic proportion ...
0	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17890430_GW_Inaug1WNL.txt	3	0.3323916171689025	27	0.09094991884460042	26	0.08532692846714403	57	0.07795002558716844	58	0.06996197967852366	49	0.06421320670171875	36	0.0633896183840318	24	0.03708875152292967	5	0.03308966543048737	19	0.024148746556497735	17	0.018142178356476513	31	0.016495136944931963	56	0.013879848075741084	53	0.009230468293045337	52	0.009174267633113742	22	0.007902566425504349	13	0.007816077212722835	4	0.007729105693726139	25	0.0062452573331331146	44	0.004242633378451312	34	0.004234982492841835	16	0.003069538468973396	54	0.0027801355159090394	18	0.002150543260062589	20	0.001959542121540335	55	0.0015178035677445396	33	7.975208899566958E-4	37	7.421529327873831E-4	1	7.102893914050498E-4	50	2.8611366489736135E-4	21	2.489976566677239E-4	38	2.1547512637993865E-4	59	1.5772913724237554E-4	40	1.2749899679546036E-4	35	1.2596464096598274E-4	43	1.1460208811357802E-4	46	1.1378117017109439E-4	2	1.0689859405107521E-4	45	1.048648184566893E-4	9	9.980286733299551E-5	39	8.918442722853646E-5	28	8.87911231542269E-5	30	7.750229731196959E-5	23	7.672747732731386E-5	29	7.436013799350375E-5	48	7.235533831867205E-5	32	6.634633050745564E-5	51	4.625959278232575E-5	7	4.50172449348447E-5	11	4.408718000925494E-5	42	3.9441498525910336E-5	41	3.7899507785187004E-5	47	3.7224499286813616E-5	6	3.5759167831482674E-5	0	3.56295801899076E-5	10	2.766146373109262E-5	14	2.646780030556475E-5	8	2.0415423009329445E-5	15	1.66627211672016E-5	12	9.972097453503264E-6	
1	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17900108_GW_sotu101WNL.txt	3	0.3886023191436559	49	0.0894629623994014	27	0.08859810658676705	56	0.06660485545726995	53	0.05065143909358639	36	0.04802591097114224	26	0.04625779134469259	19	0.039692485667399253	24	0.03869916789546788	57	0.03839207234826713	22	0.013935182220819622	9	0.013583560676587838	58	0.013582660159358492	5	0.008350662462383005	20	0.007947007025266295	29	0.007272236200958995	13	0.00664706401314156	59	0.005587683958727732	2	0.00552112562327282	16	0.004916161801219929	55	0.002884295021744682	17	0.0022310582950685397	43	0.0019437787862690368	42	0.001845362294516473	52	0.0012506326852925957	21	0.001222900038441032	40	0.0010638077279247749	35	0.0010617986175829627	14	9.315158450291286E-4	50	3.7464186079624856E-4	38	2.821466158606797E-4	4	2.5517274508780543E-4	44	1.7422189658658548E-4	34	1.6420370321402512E-4	46	1.4898690466869254E-4	33	1.4742827427974243E-4	45	1.3731168950902208E-4	18	1.2538069289626347E-4	39	1.1677953159955715E-4	28	1.1626453288283757E-4	25	1.0591465837537576E-4	30	1.0148276172463287E-4	23	1.0046819990376469E-4	48	9.474325036510831E-5	32	8.68749583394866E-5	37	7.492857556790495E-5	31	7.439562937276766E-5	51	6.057305905282212E-5	7	5.8946308685958374E-5	11	5.772846662829479E-5	54	5.292049737291609E-5	41	4.9626228530531523E-5	47	4.8742361484283996E-5	6	4.682363277447072E-5	0	4.665394862047095E-5	10	3.6220368042477424E-5	1	3.320593907894885E-5	8	2.6732285114384516E-5	15	2.181843662115496E-5	12	1.3057625707469135E-5	
2	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17921106_GW_sotu104WNL.txt	3	0.346073590934217	57	0.08686531643019656	27	0.08685581014904335	56	0.06912306521031612	53	0.066387668022674	49	0.053285120912010715	36	0.05177168197372945	16	0.032836216150879456	24	0.03126162352927601	19	0.02989468433889611	13	0.029022403887371314	26	0.027210537204118333	17	0.015353302974484196	4	0.015257311363765182	9	0.013773945917259809	47	0.012785589805969808	29	0.006194965369643266	5	0.005345462199169795	34	0.004812416181265684	31	0.0024021473868733496	20	0.001824637012277177	22	0.001671912289030692	50	0.0016151804384449905	40	0.001505739243400771	18	0.001483835178625079	21	6.443928857272555E-4	38	6.212629582148497E-4	59	5.814192909433883E-4	44	5.643932884886181E-4	2	5.463471538064317E-4	58	5.409767162334888E-4	15	4.840860660870729E-4	52	1.864171840740593E-4	55	1.0207827128625421E-4	35	8.691327861163932E-5	43	7.907332674715362E-5	46	7.850690851021646E-5	33	7.768560643928175E-5	45	7.235479030616635E-5	39	6.153560961307017E-5	28	6.12642370570305E-5	25	5.581049162311875E-5	30	5.3475155469513035E-5	23	5.294054397311355E-5	48	4.99238487094838E-5	32	4.577774416720349E-5	37	3.948273735863753E-5	51	3.1918265674547745E-5	7	3.106106857723017E-5	11	3.0419340935371323E-5	54	2.78858377171434E-5	42	2.721390641020244E-5	41	2.6149961244024834E-5	6	2.4673166158567766E-5	0	2.4583753076368915E-5	10	1.908589970669197E-5	14	1.8262293962446293E-5	1	1.7497481587820792E-5	8	1.4086265275534729E-5	12	6.880563288810597E-6	
3	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17930304_GW_Inaug2WNL.txt	3	0.3372158138415517	26	0.10296435144229486	4	0.09493305887250099	58	0.09406469066499698	27	0.07321078763965772	57	0.06091360536413507	36	0.0468875421203463	28	0.02564941218379496	17	0.021661921916907433	13	0.014977952828544139	38	0.0143760841161886	20	0.011558394879890662	49	0.010878559258514052	22	0.009551191565840882	16	0.009201907134947306	50	0.008805586295867555	21	0.00846901214346524	19	0.0078088255136749465	34	0.007348228166838239	33	0.007232052431381241	53	0.0029596475491127368	52	0.0024500105923609314	5	0.0019317307752371785	56	0.0016435797129631825	59	0.0014303141207440047	55	0.001341576138184017	44	0.0012065478056001266	40	0.0011561821657403177	35	0.0011422683711966035	43	0.0010392308470166497	46	0.0010317866262110659	2	9.693742781587735E-4	45	9.509316618994539E-4	24	9.297511753252282E-4	9	9.050290449364921E-4	18	8.683053212167705E-4	39	8.08739259249375E-4	25	7.334961973633812E-4	30	7.028037569562545E-4	23	6.957775601199354E-4	29	6.743101322436379E-4	48	6.561302744551026E-4	32	6.016395895105913E-4	37	5.189066942757635E-4	31	5.152158547495947E-4	51	4.194897019867288E-4	7	4.082238845214528E-4	11	3.9978990067079896E-4	54	3.664930254322321E-4	42	3.576620862271304E-4	41	3.436790570349783E-4	47	3.3755796740166566E-4	6	3.2427009739379543E-4	0	3.230949750488736E-4	10	2.5083876617059493E-4	14	2.400144271626118E-4	1	2.299627871901038E-4	8	1.851304604952912E-4	15	1.5110033435892983E-4	12	9.042864273874368E-5	
4	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17931203_GW_sotu201WNL.txt	3	0.36264035534161204	27	0.1039652292315043	57	0.062245895580983916	36	0.05960223964142745	53	0.05302983769499476	49	0.050151496037219384	56	0.049906719902818655	26	0.03900324784483592	24	0.02873283221254914	17	0.024880623124789	2	0.022200102100463574	13	0.018809169664469393	16	0.017336089337681302	19	0.015715030800542314	5	0.013228242051806253	18	0.013142161335516154	22	0.012839482952114298	9	0.01063131189402714	35	0.008639457937322171	30	0.007598355912458747	33	0.007121347806205951	50	0.0052376624010343105	58	0.0035921051887859478	59	0.002629601224229113	52	0.0017066133849706782	39	0.001070993566230967	38	6.609312699484957E-4	55	6.113604999971218E-4	43	5.868866648709911E-4	23	5.590852756560858E-4	20	4.328487966294211E-4	21	1.8277364764707492E-4	4	1.4304573167323481E-4	44	9.766598961088561E-5	40	9.358906034503938E-5	34	9.204995173611678E-5	46	8.351965951822216E-5	45	7.697472191376592E-5	28	6.517602484602953E-5	25	5.937405186832539E-5	29	5.458313882346771E-5	48	5.311154043866992E-5	32	4.870070263764834E-5	37	4.200375283675406E-5	31	4.170499178216084E-5	51	3.3956281455197945E-5	7	3.304435139621905E-5	11	3.2361648750444794E-5	54	2.9666378611929785E-5	42	2.895154376439481E-5	41	2.7819664548775864E-5	47	2.7324182916171126E-5	6	2.6248574500063692E-5	0	2.6153452295872567E-5	10	2.030455504300502E-5	14	1.942836118131832E-5	1	1.8614714709482886E-5	8	1.4985688546669948E-5	15	1.223106421246226E-5	12	7.319894695640148E-6	
5	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/17961207_GW_sotu204WNL.txt	3	0.39368457054248146	57	0.0799610317656111	27	0.07995409306298128	36	0.055035829210530955	53	0.04190285679912064	56	0.041139873478765646	24	0.04041033696769479	18	0.039717032099511086	49	0.03958308332602713	26	0.032624173800755274	5	0.026668137821959214	35	0.021450100691160514	13	0.01876903711201512	19	0.018370882367502936	9	0.013503163299417791	16	0.011204381099194222	59	0.01111771313405818	22	0.0098439948014373	20	0.005471169558784085	2	0.005228028969850808	48	0.0038308475604961314	17	0.003272723957190371	45	0.0031573277405078214	50	0.0011789317584115263	46	7.471950789775605E-4	55	4.19453822942608E-4	40	4.091575223622958E-4	52	1.360672364445806E-4	21	1.254008154584598E-4	38	1.0851811587575289E-4	4	9.814353234506209E-5	44	6.700853704802955E-5	34	6.315537912177597E-5	43	5.771618695136019E-5	33	5.670327996969946E-5	58	4.9916613416705595E-5	39	4.4915281735275184E-5	28	4.4717204964989065E-5	25	4.073647715198975E-5	30	3.9031898584468816E-5	23	3.864168182817621E-5	29	3.744943654000938E-5	32	3.341350300100991E-5	37	2.8818732491542804E-5	31	2.8613752833066203E-5	51	2.329737048658691E-5	7	2.2671696192129262E-5	11	2.220329459486481E-5	54	2.035407246901845E-5	42	1.9863625000507555E-5	41	1.90870438113354E-5	47	1.874709436253248E-5	6	1.800912051219764E-5	0	1.794385726376258E-5	10	1.393093475286212E-5	14	1.3329779027353093E-5	1	1.277153700298818E-5	8	1.0281665809874138E-5	15	8.391720830177885E-6	12	5.02217237397253E-6	
6	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18090304_JM_Inaug1WNL.txt	3	0.3551884372433697	27	0.09292342091543315	26	0.07612414318303011	57	0.07382132188475934	17	0.051943038267298965	36	0.04866906793679006	31	0.04828162997002577	49	0.04634358893444193	53	0.04279000756043387	58	0.03586417009243445	24	0.027555782992425462	16	0.025337869284536463	9	0.01840869086731307	56	0.010195003887839935	1	0.00834330732968818	5	0.006908556226872042	4	0.006055278080247644	22	0.005434542539171075	20	0.004040669168833784	13	0.003667070377360216	52	0.002821654652428803	59	0.001853931216068051	44	0.001823983601010099	48	0.0017503188390316003	50	3.472367084088537E-4	21	3.0219153193481634E-4	38	2.6150751539599635E-4	19	2.1383589608920672E-4	55	1.795489447615727E-4	40	1.547368665127149E-4	35	1.5287472313012997E-4	34	1.5219215837600103E-4	43	1.390847650272689E-4	46	1.3808847271692417E-4	33	1.3664385655808177E-4	2	1.297355578774803E-4	45	1.272673026709694E-4	18	1.1620906165367793E-4	39	1.082370776078635E-4	28	1.0775975118510758E-4	25	9.816697276793468E-5	30	9.405927054335831E-5	23	9.311892419122667E-5	29	9.024584534595751E-5	32	8.052003188550703E-5	37	6.944753021102842E-5	51	5.614212357117271E-5	7	5.463437042903286E-5	11	5.3505613843833874E-5	54	4.904934882630387E-5	42	4.78674659868581E-5	41	4.599605663142666E-5	47	4.517684469617267E-5	6	4.3398471505015926E-5	0	4.3241199792295956E-5	10	3.357083842605405E-5	14	3.212217025783838E-5	8	2.4776811303567026E-5	15	2.022241214277276E-5	12	1.2102456892189911E-5	
7	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18091129_JM_sotu101WNL.txt	3	0.36923041284039465	27	0.12919545382175004	57	0.10065030527768327	53	0.06275663623638053	24	0.044800405810621564	49	0.04081430750223573	5	0.03949940277366178	56	0.0346252766823316	13	0.025006152556701446	31	0.023751550280024552	17	0.01534891654508731	35	0.014646477969880972	18	0.011928751443326306	26	0.011625832599649564	20	0.010700918237397774	33	0.01032562004208255	9	0.01031556052881903	36	0.008916493882374619	22	0.007832837930277897	19	0.007681692512933119	34	0.006025360376367391	16	0.005108577483058832	21	0.0023510398848037182	44	0.0017210412677314618	52	0.0012901160134821204	50	7.638601624497237E-4	38	7.082931833457996E-4	0	5.668197905375604E-4	4	1.5329629759953706E-4	59	1.240757787063407E-4	55	1.1637800510033521E-4	40	1.0029559273734429E-4	43	9.0150390553488E-5	46	8.950462506748811E-5	2	8.409052716188175E-5	45	8.249068140732328E-5	58	7.79677666235267E-5	39	7.015588527473883E-5	28	6.984649723051624E-5	25	6.36287585685452E-5	30	6.096627458081019E-5	23	6.035677151350016E-5	29	5.849453174956054E-5	48	5.691747956279354E-5	32	5.2190563937283766E-5	37	4.501371498360654E-5	51	3.6389566933884536E-5	7	3.541228854832227E-5	11	3.4680663866240375E-5	54	3.1792252388093135E-5	42	3.102619293115972E-5	41	2.9813203972631304E-5	47	2.9282216442151272E-5	6	2.8129530612749317E-5	10	2.1759566511281492E-5	14	2.082058515612412E-5	1	1.9948633296894783E-5	8	1.6059553433107627E-5	15	1.310753447544837E-5	12	7.844433682393353E-6	
8	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18121104_JM_sotu104WNL.txt	3	0.35542062000611296	27	0.09648239054908522	57	0.09007241050078252	31	0.06143683466122955	5	0.057840157157241986	36	0.05027463602903789	24	0.0348761332480009	53	0.03436492678218049	49	0.0332268189355517	2	0.03304490353563484	56	0.02727300227348094	13	0.027012347354560567	59	0.02023532598655099	9	0.012571241463496023	17	0.011759120164340385	35	0.00830549431053274	22	0.007802550349223645	4	0.007419644142224727	58	0.004627159790405401	20	0.004234929546151446	16	0.00259136194784146	19	0.002522834520417485	28	0.002483845882639757	52	0.00195369790787918	30	0.0018677506182304153	50	0.0016552770188693938	1	0.0015389611757698552	25	0.0012582008103125633	38	0.0010127073630804236	41	9.334954138686748E-4	18	6.537726322831108E-4	32	6.406550113936284E-4	10	6.233986801100774E-4	33	3.557537049876607E-4	23	3.397559721902855E-4	7	3.2561084721399405E-4	26	1.7646837616779948E-4	21	1.1107149669471119E-4	55	6.599380828753872E-5	44	5.935159571361099E-5	40	5.687404689130812E-5	34	5.5938731002122365E-5	43	5.112106523998574E-5	46	5.075487470728978E-5	45	4.677751787900039E-5	39	3.978289573766151E-5	29	3.317015883561254E-5	48	3.2275868891535766E-5	37	2.5525669342561043E-5	51	2.0635223140583093E-5	11	1.966616527324068E-5	54	1.802825033235443E-5	42	1.759384538707174E-5	47	1.6604898635712903E-5	6	1.5951251689490278E-5	0	1.5893445951494562E-5	14	1.1806609883396877E-5	8	9.106798913886317E-6	15	7.432814444183599E-6	12	4.448298044925735E-6	
9	file:/Users/dingyi/mallet-2.0.7/speeches_WNL/18130304_JM_Inaug2WNL.txt	3	0.33491653451565195	57	0.11059574421439489	27	0.08228529387445808	36	0.08128438727458402	31	0.07120673354181775	49	0.03860255587605303	5	0.037438074352094855	59	0.03494759587107659	58	0.030027982873006464	17	0.024646370351999985	26	0.02310227124519394	20	0.02252293241449377	53	0.022212161067894323	43	0.015494964514625082	2	0.013869061477407033	24	0.009013471900120251	37	0.006534781911835149	35	0.005807510642806386	22	0.00447676447876539	19	0.004249985449804274	38	0.0034879413771222154	47	0.003277556724424587	40	0.002575700003013178	18	0.0025382311650613103	30	0.0025166901783163676	13	0.0019494672741472573	4	0.0018468170163776405	33	0.0017496988934385049	9	9.262001699592636E-4	25	9.038741767736131E-4	7	8.615381021224045E-4	14	8.396446674136103E-4	16	3.892760870515895E-4	50	3.376926353814687E-4	52	3.1888306271198356E-4	21	2.9388556088049073E-4	56	2.1392141499924238E-4	55	1.746139013191707E-4	44	1.570391820989772E-4	34	1.4800903764434838E-4	46	1.3429300283734392E-4	45	1.23769261129636E-4	39	1.0526209671458806E-4	28	1.0479788998259744E-4	23	9.055947759128321E-5	29	8.77653675694381E-5	48	8.539915382760689E-5	32	7.830687571315387E-5	51	5.4599013311514214E-5	11	5.203497012001612E-5	54	4.770118903844893E-5	42	4.655179117497582E-5	41	4.4731818972126E-5	6	4.2205630508397954E-5	0	4.205268153194115E-5	10	3.264811762560359E-5	1	2.9930988101687914E-5	8	2.409580122963052E-5	15	1.966658329862519E-5	12	1.1769811380950251E-5	
