#doc name topic proportion ...
0	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/.DS_Store	26	0.28605984646387633	9	0.21075445702099588	13	0.15255279378533995	6	0.059257882344657675	16	0.019494251889230062	8	0.01743243859355182	15	0.014690801381680878	25	0.014690392458815529	7	0.014615628305011404	2	0.01460339238799223	21	0.013934248892142759	0	0.013507448438931265	19	0.013165651718145353	20	0.011465424090210428	23	0.011137658743306408	18	0.011137427492011182	29	0.011078494122988683	22	0.01086209043314042	17	0.010861276130841157	10	0.010531835561767866	27	0.010296099565532648	4	0.010127894777603317	11	0.008946197060085523	14	0.008723884320878053	28	0.008665730715237355	5	0.007863860873571967	3	0.007631440942080957	24	0.005916283801350818	12	0.00512206725714787	1	0.004873100431874193	
1	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/17890430_GW_Inaug1.xml	9	0.3720052039472424	14	0.16700778799342195	29	0.1599360425017508	19	0.09426976190078154	18	0.05518300644398446	21	0.039239493931449994	25	0.03214724224216598	6	0.02384154390403927	13	0.019711929634223052	16	0.010903013355615885	20	0.010800014164393456	10	0.009012549462608198	2	0.0037383181212235343	8	2.2363502134019404E-4	15	1.884634592495855E-4	7	1.8749908857275982E-4	0	1.732826135414767E-4	23	1.428813609393956E-4	22	1.3934618572028154E-4	17	1.3933573930390117E-4	27	1.3208527502918413E-4	4	1.2992743112592134E-4	26	1.1879168449927616E-4	11	1.1476781975792248E-4	28	1.1116980926279147E-4	5	1.0088288479203906E-4	3	9.79012459318222E-5	24	7.589805907356753E-5	12	6.57093162388582E-5	1	6.251540272043203E-5	
2	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/17930304_GW_Inaug2.xml	9	0.6100906431874572	15	0.13922004315760889	16	0.08829224769125442	13	0.07045477979220466	21	0.018903783464291894	0	0.018850820038546844	17	0.0185224456202594	6	0.007353554636023386	8	0.0021632630894776288	25	0.0018229912932463228	7	0.0018137135015321836	2	0.0018121950962034373	19	0.001633779936062214	20	0.001422791688406363	23	0.0013821179368160624	18	0.0013820892398905766	29	0.0013747759554490013	22	0.0013479215304548601	10	0.001306938843521737	27	0.001277685393020238	4	0.0012568121682417193	26	0.001149094023262309	11	0.001110170432404957	14	0.0010825827291431726	28	0.0010753662087506044	5	9.758588781077393E-4	3	9.470169317354517E-4	24	7.341760193591457E-4	12	6.356184179136295E-4	1	6.047230993539995E-4	
3	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/18090304_JM_Inaug1.xml	9	0.31226523930188405	19	0.27725506368633207	0	0.11316010033688054	20	0.09821045352365632	25	0.0641613652778219	13	0.06415308708486661	16	0.04931713576900835	7	0.0044874043553590984	28	0.004395784020327252	6	0.0030436626107586905	23	0.0023026765783704336	22	0.0022984332009810546	24	0.002222274501815193	8	2.6843585797313636E-4	15	2.262183716891531E-4	2	2.248723920036684E-4	21	2.1456849175175883E-4	18	1.715012439818654E-4	29	1.7059375020858153E-4	17	1.6724888839958073E-4	10	1.621759514529932E-4	27	1.5854593755304695E-4	4	1.55955812464082E-4	26	1.425892400820769E-4	11	1.37759273926776E-4	14	1.3433595993847438E-4	5	1.2109276790221973E-4	3	1.1751381689172116E-4	12	7.88728732007227E-5	1	7.50391225185945E-5	
4	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/18130304_JM_Inaug2.xml	20	0.38210711947950043	9	0.29564257021319	7	0.10788878551039685	0	0.06520913989363178	13	0.05506066581777077	21	0.04083633150845936	25	0.028657894307889443	19	0.008319617931068113	6	0.006964621641366071	10	0.0021861874807276947	26	0.002167515988950383	5	0.0021470239729122344	16	2.861583693422024E-4	8	2.558927744411066E-4	15	2.156479659542354E-4	2	2.1436487926581495E-4	23	1.634909758211995E-4	18	1.6348758125679527E-4	29	1.6262249154341994E-4	22	1.5944587684907374E-4	17	1.594339236118101E-4	27	1.5113763169775823E-4	4	1.486685342374961E-4	11	1.3132225730305716E-4	14	1.2805890299240756E-4	28	1.2720525951554732E-4	3	1.1202280077870985E-4	24	8.68458115130625E-5	12	7.518741536197578E-5	1	7.153280265124228E-5	
5	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/18610304_AL_Inaug1.xml	27	0.4589444773293566	9	0.27238707228065684	0	0.16721876930400761	13	0.040344350408812894	25	0.036548560164354836	29	0.016015529243177402	2	0.0031191585727737194	7	0.002359477469161041	19	8.320212612744718E-4	20	8.22687843197849E-4	6	3.2529679036552437E-4	16	1.0701390801075938E-4	8	9.569556147390305E-5	15	8.064531414678598E-5	21	7.64922110176799E-5	23	6.114029894473145E-5	18	6.11390294882283E-5	22	5.962756370552612E-5	17	5.9623093584187717E-5	10	5.781462599311804E-5	4	5.559718866010293E-5	26	5.0832096325808485E-5	11	4.911024617277221E-5	14	4.788985797022151E-5	28	4.7570623118846384E-5	5	4.3168749891795806E-5	3	4.1892878147151585E-5	24	3.247750434747809E-5	12	2.8117643980181157E-5	1	2.675093788194471E-5	
6	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/18650304_AL_Inaug2.xml	21	0.5602116355147366	13	0.1753413705831595	27	0.11691842962838339	9	0.07200995683316569	6	0.04442859221942611	16	0.01221051270271907	15	0.012075584311777923	8	4.896752627952848E-4	25	4.12651491598956E-4	7	4.1055137482727007E-4	2	4.102076692780005E-4	0	3.794227255430581E-4	19	3.6982169364065305E-4	20	3.220624885212501E-4	23	3.1285559635185615E-4	18	3.128491005286726E-4	29	3.1119366874219966E-4	22	3.051149131436849E-4	17	3.0509203948259344E-4	10	2.95838090508635E-4	4	2.8449143877210323E-4	26	2.601084077819381E-4	11	2.512976812111758E-4	14	2.4505294107284394E-4	28	2.4341941275310931E-4	5	2.2089497801393553E-4	3	2.143663279675892E-4	24	1.6618775449291168E-4	12	1.4387830002893343E-4	1	1.3688484957511735E-4	
7	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/18850304_GC_Inaug1.xml	9	0.41668329859122566	10	0.15285353167926563	3	0.13100355775607136	17	0.06829888206305698	28	0.06827724646855243	15	0.05469824908140492	13	0.0533291104141146	8	0.021993177251399737	2	0.012418439712158008	18	0.009656610939457138	6	0.006039293925978697	20	0.0028406579575366644	16	1.9210248444297636E-4	25	1.4476374393930573E-4	7	1.4402699447209563E-4	21	1.3731246760519505E-4	0	1.3310664181156133E-4	19	1.2973846951079654E-4	23	1.0975398941311734E-4	29	1.0917096265124198E-4	22	1.0703845268375534E-4	27	1.0146100080423192E-4	4	9.980345796339688E-5	26	9.124955975489382E-5	11	8.815863729083869E-5	14	8.596789769396949E-5	5	7.749295637047162E-5	24	5.8300919848949215E-5	12	5.047446042931938E-5	1	4.8021063091954675E-5	
8	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/18930304_GC_Inaug2.xml	9	0.3009584598244654	24	0.14575099832782076	10	0.14018441117659738	3	0.10989951278175972	28	0.10206233784550992	8	0.09989174658162304	14	0.03369443719994401	0	0.02925000362582154	18	0.011298123056305143	13	0.009080956239169798	6	0.008325433939904951	25	0.00348134489458485	16	0.0023994546067347003	2	0.001239054395622278	17	0.001208749931691073	15	1.1896927567145722E-4	7	1.1836050789569013E-4	21	1.1284255056304866E-4	19	1.0661828500408305E-4	20	9.284947524914005E-5	23	9.019516083168426E-5	29	8.971603298551014E-5	22	8.796354926695803E-5	27	8.338003324175858E-5	4	8.201787461851445E-5	26	7.498833310681811E-5	11	7.244823182891049E-5	5	6.368324013124232E-5	12	4.1479604528806693E-5	1	3.946341752174754E-5	
9	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/19130304_WW_Inaug1.xml	6	0.30956031856313654	26	0.18953961786017	18	0.1487564693904719	9	0.13337132066701818	22	0.11232239365329107	13	0.04969541849957361	7	0.020555350413566365	19	0.020540083258784522	2	0.011811739183452456	8	0.0016407974353266925	16	2.0525970118755548E-4	15	1.5468300701887772E-4	25	1.546787013709551E-4	21	1.4671708255982794E-4	0	1.4222319718322092E-4	20	1.2072222807613167E-4	23	1.1727110732795243E-4	29	1.1664814870628813E-4	17	1.143610078396312E-4	10	1.108922482713607E-4	27	1.0841012685314286E-4	4	1.0663905788856439E-4	11	9.419667632039955E-5	14	9.185589162759877E-5	28	9.124357822441642E-5	5	8.28004963853805E-5	3	8.035329061626694E-5	24	6.229398553513849E-5	12	5.3931487119317074E-5	1	5.131005509660262E-5	
