#doc name topic proportion ...
0	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/.DS_Store	4	0.4786232157462499	11	0.19775698523695504	0	0.1595088238371447	9	0.02480355940712652	2	0.020664818648197976	12	0.019223563123471333	1	0.01805727625416627	13	0.013810823908902129	3	0.011513861702449047	7	0.011481531144074124	14	0.01124074743472614	6	0.010401766271222477	5	0.010140970989490908	10	0.007953454651280605	8	0.004818601644542834	
1	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/17890430_GW_Inaug1.xml	11	0.4583773584318344	4	0.30889183588038394	9	0.18756597351755253	0	0.02979939119747835	14	0.014363871706997483	2	1.6161306848248318E-4	12	1.5034146083937834E-4	1	1.4122029685105286E-4	13	1.0801012426903407E-4	3	9.004630292160846E-5	7	8.979345575978839E-5	6	8.134895318214925E-5	5	7.930935503982208E-5	10	6.220147551799713E-5	8	3.76847728899482E-5	
2	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/17930304_GW_Inaug2.xml	11	0.7198416480030739	0	0.15707213662744038	13	0.037205329248339296	7	0.03702100586927941	12	0.019577433996886065	3	0.018967343999216513	9	0.0019627742599250915	4	0.0017623383303857329	2	0.0016352642563490008	1	0.0014289222145209889	14	8.895114352362004E-4	6	8.231205352344104E-4	5	8.024830832586443E-4	10	6.293788649757173E-4	8	3.8130927587852497E-4	
3	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/18090304_JM_Inaug1.xml	11	0.38780755164916375	9	0.2532442450844653	4	0.13743567207033539	1	0.13525191672667514	12	0.0452080540729557	0	0.03794965873413369	2	0.0023383488208094942	13	1.2977970185147435E-4	3	1.0819524952018091E-4	7	1.0789144069210046E-4	14	1.0562880681768467E-4	6	9.774493790611848E-5	5	9.529425617049966E-5	10	7.473826182571839E-5	8	4.528018667783483E-5	
4	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/18130304_JM_Inaug2.xml	1	0.4476643589963161	11	0.32871355223203447	9	0.09626150533704866	4	0.0839784757659806	0	0.04229627414597151	2	1.850600165641209E-4	12	1.7215311542844111E-4	13	1.2368031604131498E-4	3	1.0311028969799477E-4	7	1.02820759275771E-4	14	1.0066446465742E-4	6	9.315112177945031E-5	5	9.081561717238243E-5	10	7.122571335201741E-5	8	4.315210867978065E-5	
5	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/18610304_AL_Inaug1.xml	12	0.5893821515609561	11	0.3882088084974004	0	0.00738479388257742	2	0.005398705049697327	1	0.005390004040476728	3	0.003845384025768091	9	8.276605573088268E-5	4	7.431409482359069E-5	13	4.6084813980576364E-5	7	3.831228538405947E-5	14	3.750882336556957E-5	6	3.470925897257548E-5	5	3.3839021097928166E-5	10	2.653958087692058E-5	8	1.607900889186766E-5	
6	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/18650304_AL_Inaug2.xml	1	0.4995591253280878	12	0.2283342261252919	0	0.2150267537102828	11	0.04664896972526419	10	0.007999198103296449	9	4.273228812792704E-4	4	3.8368522988378273E-4	2	3.5601946079256584E-4	13	2.3793686094492682E-4	3	1.9836413300939086E-4	7	1.9780713281714545E-4	14	1.936588415676997E-4	6	1.792046319019526E-4	5	1.747115755069276E-4	8	8.301626007319972E-5	
7	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/18850304_GC_Inaug1.xml	11	0.4995555711056133	14	0.2916954351080122	2	0.1329311079935919	0	0.037924042151243606	9	0.017947722081623922	3	0.00965310592898879	4	0.005610214385453831	13	0.004190306683609121	12	1.1534877458629564E-4	1	1.0835060466710049E-4	7	6.889360413243653E-5	6	6.241459947940767E-5	5	6.084972745373754E-5	10	4.7723787825408396E-5	8	2.8913463718850705E-5	
8	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/18930304_GC_Inaug2.xml	11	0.35402839390215673	8	0.2766201232208318	2	0.2227281828892212	14	0.12823420028009283	0	0.009781009709855598	9	0.0023709745966896557	13	0.0023168061150115344	4	0.0012341177648188424	12	0.0012191027392196754	7	0.0011809526247649844	1	8.898014857981187E-5	3	5.6736415314848085E-5	6	5.125638525313604E-5	5	4.997127433215565E-5	10	3.919193385715964E-5	
9	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/19130304_WW_Inaug1.xml	7	0.4932088266506536	0	0.2102761536020089	11	0.16369554765018446	13	0.08788712071511162	8	0.03954024995808048	4	0.004532750678812931	9	1.5906682327569498E-4	2	1.3252481234579392E-4	12	1.232819478809082E-4	1	1.1580247510510935E-4	3	7.383913633452299E-5	14	7.208763695312902E-5	6	6.670719673984535E-5	5	6.503469980868266E-5	10	5.10060167043207E-5	
10	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/19170305_WW_Inaug2.xml	13	0.47858203669878785	11	0.296383914487181	0	0.20957399565242582	14	0.008914934259901162	6	0.003611669251499206	9	0.0019575169533879696	4	1.723266946822148E-4	2	1.599010129723015E-4	12	1.4874881162569968E-4	1	1.3972427310963406E-4	3	8.909239324997111E-5	7	8.884222463624555E-5	5	7.846918772179607E-5	10	6.154254131235421E-5	8	3.7285557506675075E-5	
11	file:/users/dingyi/mallet-2.0.7/speeches_plain-text/19330304_FDR_Inaug1.xml	3	0.5368194302425473	11	0.2619403674905107	0	0.1802134431561309	7	0.011350033165128287	2	0.008892300079099646	9	1.3632539602506267E-4	4	1.2240402563112475E-4	12	1.056566040705858E-4	1	9.924645475584022E-5	13	7.590709091020757E-5	14	6.178142904830271E-5	6	5.717021831459879E-5	5	5.5736834521573146E-5	10	4.371380080197997E-5	8	2.6484012503890117E-5	
